window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.4736111111111111,300.4736111111111,352,848.39,22.871,19.266,6,1.709,70.77,61.89,75.79,28.820842,35.520406,79.98571,163.948659,30.752,69.248,0.4441,13.641,29.328,0.4651,2.1499,2.6021,1.849773864288683
60.47361111111111,360.4736111111111,347,851.745,23.639,21.337,11,3.179,70.5,61.89,77.98,54.572773,49.901624,119.671178,269.820248,29.428,70.572,0.417,15.109,29.821,0.5067,1.9737,2.6538,1.8191584434161694
120.47361111111111,420.4736111111111,332,857.89,27.437,22.954,12,3.625,70.01,61.89,77.98,94.214572,90.556839,126.893092,385.588995,41.645,58.355,0.7136,16.254,35.233,0.4613,2.1677,2.7579,1.7986229141530374
180.4736111111111,480.4736111111111,320,869.062,30.322,24.138,14,4.389,69.12,61.89,77.98,188.614287,195.501608,143.411196,683.106314,57.685,42.315,1.3632,17.094,39.326,0.4347,2.3005,2.8275,1.592694751138623
240.4736111111111,540.473611111111,315,884.577,33.583,24.744,11,3.503,67.93,61.89,77.98,173.544724,194.887832,133.349235,631.548849,59.374,40.626,1.4615,17.525,44.142,0.397,2.5189,2.8885,1.6332362419881874
300.4736111111111,600.473611111111,310,892.025,34.646,24.893,9,2.913,67.37,62.43,77.98,135.544105,179.466228,154.804464,563.398209,53.689,46.311,1.1593,17.63,45.716,0.3856,2.5931,2.9063,1.739115735742633
360.4736111111111,660.473611111111,299,902.313,31.741,28.062,10,3.356,66.58,55.96,75.26,160.21608,139.689781,138.599567,526.853584,50.196,49.804,1.0079,19.876,40.248,0.4938,2.025,2.9031,1.7356147402189526
420.4736111111111,720.473611111111,305,917.987,32.524,27.706,11,3.618,65.44,55.96,72.73,190.413798,239.903705,262.508215,830.645656,47.75,52.25,0.9139,19.624,41.6,0.4717,2.1199,2.9119,1.7593468043529956
480.4736111111111,780.473611111111,311,923.75,30.362,28.146,11,3.548,65.02,55.96,71.76,200.415856,216.434537,262.799004,809.520561,45.163,54.837,0.8236,19.934,38.031,0.5242,1.9078,2.8797,1.7267480230402885
540.4736111111112,840.4736111111112,305,923.643,31.142,28.813,12,3.947,65.03,55.96,71.76,200.558522,193.662485,243.634742,754.1864,44.286,55.714,0.7949,20.407,39.029,0.5229,1.9125,2.9012,1.7661170386147174
600.4736111111112,900.4736111111112,297,929.517,32.853,29.462,14,4.73,64.63,55.96,71.76,182.04821,206.312441,245.858731,742.777802,45.627,54.373,0.8392,20.868,41.511,0.5027,1.9892,2.9376,1.7457614560062265
660.4736111111112,960.4736111111112,303,938.027,29.428,25.983,9,2.98,64.03,57.14,69.45,93.974182,120.121498,176.436855,447.726491,40.505,59.495,0.6808,18.403,37.328,0.493,2.0284,2.8369,1.822721694832022
720.4736111111112,1020.4736111111112,297,938.664,32.854,26.603,7,2.365,64.0,57.14,69.45,160.92118,178.076172,179.136032,659.055066,49.852,50.148,0.9941,18.843,42.471,0.4437,2.2539,2.9032,1.7696783861527998
780.4736111111112,1080.473611111111,294,946.939,33.703,26.677,7,2.389,63.44,57.14,69.45,173.630383,170.524464,188.321343,678.634933,47.52,52.48,0.9055,18.896,43.758,0.4318,2.3157,2.9174,1.8697210106977669
840.4736111111112,1140.473611111111,291,947.69,34.573,30.382,15,5.172,63.4,57.14,73.22,177.132522,162.910028,228.776369,731.982085,41.592,58.408,0.7121,21.519,43.903,0.4902,2.0401,2.9753,1.7283898552954657
900.4736111111112,1200.473611111111,299,943.59,36.483,34.306,19,6.376,63.68,57.14,79.7,184.494824,218.668739,358.293349,965.554954,37.9,62.1,0.6103,24.299,45.514,0.5339,1.8731,3.0437,1.8312903079846903
960.4736111111112,1260.473611111111,287,940.031,36.2,34.616,22,7.692,63.92,57.45,79.7,166.220583,226.83838,322.357086,874.16116,41.304,58.696,0.7037,24.52,44.94,0.5456,1.8328,3.0422,1.8587838361423341
1020.4736111111112,1320.473611111111,288,928.154,36.206,34.917,26,9.059,64.74,58.22,79.7,175.383231,349.697677,300.264769,1031.47922,53.803,46.197,1.1646,24.733,44.833,0.5517,1.8127,3.0449,1.9771626925594177
1080.473611111111,1380.473611111111,290,916.552,30.226,34.411,25,8.651,65.54,58.22,79.7,131.909579,331.826406,251.404952,900.424071,56.894,43.106,1.3199,24.374,35.116,0.6941,1.4407,2.9324,1.8601126477458072
1140.473611111111,1440.473611111111,297,908.96,32.07,31.514,21,7.095,66.09,58.22,79.7,104.234208,330.272269,189.832531,797.05692,63.501,36.499,1.7398,22.32,39.481,0.5653,1.7689,2.9451,1.670681537674819
