window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.9819444444444444,300.9819444444444,286,1020.474,214.746,87.918,134,47.018,60.58,34.18,72.24,9326.18478,3717.459511,980.989185,17829.441713,79.121,20.879,3.7895,62.277,297.243,0.2095,4.7729,4.2674,0.6941794387161222
60.981944444444444,360.9819444444444,271,1071.453,267.539,99.019,110,40.741,58.58,34.07,70.59,11905.256704,4442.928307,956.718437,21906.880274,82.282,17.718,4.6439,70.115,371.804,0.1886,5.3027,4.4161,0.5282835345751524
120.98194444444445,420.9819444444445,258,1136.413,310.547,85.384,98,38.132,56.07,34.07,70.59,7966.873585,3040.475308,737.55484,14820.096083,80.478,19.522,4.1224,60.493,434.993,0.1391,7.1908,4.4202,0.41011627928389527
180.98194444444445,480.9819444444445,247,1205.139,345.448,73.341,98,39.837,53.57,33.49,70.59,4784.810218,2146.796031,681.935738,9681.41601,75.893,24.107,3.1481,51.926,485.77,0.1069,9.355,4.4018,0.3274181555829703
240.98194444444445,540.9819444444445,220,1353.434,359.697,74.797,84,38.356,47.97,33.49,70.59,6289.724027,2549.429799,537.124368,12223.202054,82.598,17.402,4.7464,52.967,505.924,0.1047,9.5517,4.4281,0.25813530093671205
300.9819444444444,600.9819444444445,210,1415.608,344.678,91.584,76,36.364,45.6,33.49,71.76,12361.597662,4882.68142,1221.83363,23740.307168,79.985,20.015,3.9962,64.915,483.107,0.1344,7.4421,4.4964,0.29797534554555943
360.9819444444444,660.9819444444445,225,1331.543,358.884,74.731,90,40.179,48.76,33.49,71.76,4645.375747,2088.811927,1141.238268,9569.445812,64.668,35.332,1.8303,52.907,504.774,0.1048,9.5407,4.4266,0.33368760730770963
420.9819444444444,720.9819444444445,251,1188.557,345.191,73.87,105,42.0,54.34,33.49,71.76,3754.30132,1693.610277,1222.389985,7884.734156,58.08,41.92,1.3855,52.298,485.365,0.1077,9.2808,4.4046,0.37778561589492743
480.9819444444444,780.9819444444445,278,1071.523,277.922,71.666,101,36.462,58.79,34.23,71.76,3457.730867,1635.072595,1227.039947,7354.300568,57.128,42.872,1.3325,50.738,389.752,0.1302,7.6817,4.2961,0.5267907302722181
540.9819444444445,840.9819444444445,287,1037.04,241.898,84.666,95,33.217,60.08,33.96,71.76,10114.197411,4810.961955,1965.331829,21213.028072,70.997,29.003,2.4479,59.973,336.798,0.1781,5.6158,4.3053,0.5828006906897074
600.9819444444445,900.9819444444445,269,1107.363,305.603,71.715,87,32.463,57.43,33.91,70.59,5633.398417,3062.249229,1268.137209,12678.623146,70.715,29.285,2.4148,50.767,429.196,0.1183,8.4542,4.3382,0.403058599751311
660.9819444444445,960.9819444444445,242,1232.541,359.331,70.846,67,27.801,52.69,33.91,70.13,4247.97469,2492.671799,907.772835,9500.988595,73.304,26.696,2.7459,50.152,505.691,0.0992,10.0832,4.4042,0.24191365399620018
720.9819444444445,1020.9819444444445,216,1388.786,354.242,71.653,53,24.651,46.64,33.91,70.13,3246.90581,2237.64944,741.1996,7542.642319,75.118,24.882,3.019,50.732,498.399,0.1018,9.8243,4.4029,0.23075449354279892
780.9819444444445,1080.9819444444445,205,1466.07,326.08,93.24,59,28.922,43.66,33.7,72.48,6887.841536,4485.288481,1327.953861,15593.437303,77.156,22.844,3.3776,66.093,456.385,0.1448,6.9052,4.4795,0.2929138516762157
840.9819444444445,1140.9819444444445,223,1346.986,361.709,75.189,79,35.586,48.22,33.7,72.48,3958.048627,2561.654393,990.125366,8798.673073,72.123,27.877,2.5872,53.237,508.755,0.1046,9.5565,4.4327,0.2499716546416498
900.9819444444445,1200.9819444444445,249,1205.756,341.773,75.272,94,37.903,53.42,33.7,72.48,3315.782708,2283.740688,1041.153636,7538.380182,68.686,31.314,2.1935,53.292,480.393,0.1109,9.0144,4.4083,0.3098906926040593
960.9819444444445,1260.9819444444445,257,1166.072,324.47,106.677,99,38.672,54.89,33.7,72.48,7376.197697,3894.626271,1641.917297,14953.04037,70.344,29.656,2.372,75.554,452.606,0.1669,5.9905,4.534,0.3711198494093205
1020.9819444444445,1320.9819444444445,263,1139.332,312.805,115.6,104,39.695,55.94,33.28,72.48,18789.072411,9318.442159,3869.933435,39028.644802,70.656,29.344,2.4079,81.898,434.727,0.1884,5.3082,4.5515,0.41685600841811016
1080.9819444444445,1380.9819444444445,247,1214.53,344.827,105.805,94,38.211,53.11,33.28,70.82,15745.109016,7430.352933,3285.34904,32719.814978,69.341,30.659,2.2617,74.932,481.867,0.1555,6.4307,4.5576,0.35626502386740516
1140.9819444444445,1440.9819444444445,233,1287.387,356.096,120.307,85,36.638,50.29,33.28,70.82,17718.722106,8692.228452,3354.591041,36574.982661,72.154,27.846,2.5911,85.254,496.328,0.1718,5.8218,4.6265,0.304641618174905
1200.9819444444445,1500.9819444444445,233,1288.877,354.645,119.744,84,36.207,50.19,33.28,70.82,11888.964976,5296.20153,2134.058057,22917.933333,71.279,28.721,2.4818,84.854,494.314,0.1717,5.8255,4.6227,0.31967867874030265
1260.9819444444445,1560.9819444444445,250,1201.267,333.993,90.303,103,41.365,53.39,33.28,69.9,4812.923749,2861.795237,1225.5456,10599.828565,70.016,29.984,2.3351,63.983,467.984,0.1367,7.3142,4.4763,0.4036078510075669
1320.9819444444445,1620.9819444444445,268,1113.277,288.509,78.726,118,44.195,56.68,33.91,72.0,5158.282081,3156.539851,1494.611007,12117.845752,67.866,32.134,2.1119,55.742,404.187,0.1379,7.251,4.3528,0.5146093582413503
1380.9819444444445,1680.9819444444445,295,1011.026,175.652,77.815,131,44.558,60.51,34.12,72.0,6130.455191,3682.769091,1794.638927,14522.449189,67.236,32.764,2.0521,55.088,242.225,0.2274,4.397,4.1253,0.9144214136307777
1440.9819444444445,1740.9819444444445,308,969.102,43.947,59.27,127,41.368,62.04,55.1,72.0,116.091647,454.20994,959.887286,1672.466071,32.12,67.88,0.4732,41.979,45.831,0.9159,1.0918,3.2842,2.1008164012645696
