rr_ms,time_s
758.3333333333334,0.8236111111111111
813.8888888888889,1.6097222222222223
930.5555555555555,2.4819444444444443
847.2222222222222,3.370833333333333
791.6666666666666,4.190277777777778
788.8888888888889,4.980555555555555
800.0,5.775
766.6666666666666,6.558333333333334
816.6666666666666,7.35
836.1111111111111,8.176388888888889
855.5555555555555,9.022222222222222
811.1111111111111,9.855555555555556
811.1111111111111,10.666666666666666
802.7777777777778,11.473611111111111
741.6666666666666,12.245833333333334
772.2222222222222,13.002777777777778
794.4444444444445,13.786111111111111
933.3333333333334,14.65
947.2222222222222,15.590277777777779
838.8888888888889,16.483333333333334
1527.7777777777778,17.666666666666668
1561.111111111111,19.211111111111112
1744.4444444444443,20.863888888888887
1580.5555555555557,22.52638888888889
1491.6666666666667,24.0625
1591.6666666666667,25.604166666666668
1650.0,27.225
1550.0,28.825
1508.3333333333333,30.354166666666668
1602.7777777777778,31.90972222222222
1744.4444444444443,33.583333333333336
858.3333333333334,34.88472222222222
830.5555555555555,35.729166666666664
763.8888888888889,36.52638888888889
797.2222222222222,37.30694444444445
894.4444444444445,38.15277777777778
947.2222222222222,39.07361111111111
919.4444444444445,40.00694444444444
913.8888888888889,40.923611111111114
813.8888888888889,41.7875
763.8888888888889,42.576388888888886
805.5555555555555,43.361111111111114
966.6666666666666,44.24722222222222
958.3333333333334,46.25138888888889
805.5555555555555,47.13333333333333
780.5555555555555,47.92638888888889
794.4444444444445,48.71388888888889
877.7777777777778,49.55
786.1111111111111,53.518055555555556
794.4444444444445,54.30833333333333
877.7777777777778,59.111111111111114
752.7777777777778,59.92638888888889
802.7777777777778,60.704166666666666
858.3333333333334,61.53472222222222
888.8888888888889,62.40833333333333
883.3333333333334,65.11944444444444
805.5555555555555,65.96388888888889
863.8888888888889,70.18194444444444
869.4444444444445,71.04861111111111
797.2222222222222,71.88194444444444
783.3333333333334,72.67222222222222
783.3333333333334,73.45555555555555
838.8888888888889,74.26666666666667
936.1111111111111,75.15416666666667
922.2222222222222,76.08333333333333
927.7777777777778,77.00833333333334
775.0,77.85972222222222
783.3333333333334,78.63888888888889
791.6666666666666,79.4263888888889
830.5555555555555,80.2375
883.3333333333334,81.09444444444445
847.2222222222222,81.95972222222223
797.2222222222222,84.41527777777777
819.4444444444445,85.22361111111111
830.5555555555555,86.04861111111111
847.2222222222222,86.8875
841.6666666666666,87.73194444444445
1769.4444444444443,93.88472222222222
1677.7777777777778,95.60833333333333
1583.3333333333333,97.2388888888889
1794.4444444444443,98.92777777777778
1836.111111111111,100.74305555555556
1625.0,102.47361111111111
1938.888888888889,104.25555555555556
1969.4444444444443,106.20972222222223
1611.111111111111,108.0
1855.5555555555557,109.73333333333333
1805.5555555555557,113.59166666666667
1205.5555555555557,116.05833333333334
1141.6666666666667,117.23194444444445
980.5555555555555,118.29305555555555
894.4444444444445,119.23055555555555
847.2222222222222,120.10138888888889
872.2222222222222,120.96111111111111
1036.111111111111,121.91527777777777
941.6666666666666,123.99305555555556
850.0,124.88888888888889
841.6666666666666,125.73472222222222
883.3333333333334,126.59722222222223
891.6666666666666,127.48472222222222
955.5555555555555,128.40833333333333
866.6666666666666,134.4777777777778
919.4444444444445,135.37083333333334
891.6666666666666,136.2763888888889
830.5555555555555,137.1375
752.7777777777778,137.92916666666667
791.6666666666666,138.70138888888889
830.5555555555555,139.5125
825.0,140.34027777777777
900.0,141.20277777777778
886.1111111111111,142.09583333333333
836.1111111111111,142.95694444444445
752.7777777777778,143.7513888888889
791.6666666666666,149.62916666666666
794.4444444444445,150.42222222222222
900.0,153.05
844.4444444444445,153.92222222222222
866.6666666666666,154.77777777777777
847.2222222222222,155.63472222222222
783.3333333333334,158.01666666666668
802.7777777777778,158.80972222222223
805.5555555555555,159.61388888888888
744.4444444444445,162.00833333333333
741.6666666666666,162.7513888888889
922.2222222222222,165.26388888888889
911.1111111111111,166.18055555555554
808.3333333333334,167.0402777777778
766.6666666666666,167.82777777777778
941.6666666666666,172.1013888888889
836.1111111111111,172.99027777777778
772.2222222222222,173.79444444444445
797.2222222222222,174.57916666666668
855.5555555555555,175.40555555555557
916.6666666666666,177.33055555555555
897.2222222222222,178.2375
855.5555555555555,179.11388888888888
805.5555555555555,179.94444444444446
827.7777777777778,180.76111111111112
