window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
1.2694444444444444,301.26944444444445,268,785.811,89.007,120.152,187,70.037,77.35,58.7,104.35,526.034808,2646.319909,3391.061214,7713.420655,43.832,56.168,0.7804,85.119,92.733,0.9179,1.0895,3.8973,2.2320713086663875
61.269444444444446,361.26944444444445,271,792.179,89.529,118.857,174,64.444,76.73,58.7,103.35,623.725636,2394.384475,3285.789739,7324.05577,42.153,57.847,0.7287,84.2,94.558,0.8905,1.123,3.901,2.295583897535062
121.26944444444445,421.26944444444445,281,783.6,88.984,113.358,180,64.286,77.58,58.7,103.35,717.980477,1990.644723,3191.535263,6926.361443,38.413,61.587,0.6237,80.298,96.895,0.8287,1.2067,3.891,2.371577964480997
181.26944444444445,481.26944444444445,294,778.382,84.601,106.228,187,63.823,78.03,61.02,103.35,671.839659,1892.400588,2563.786109,6107.671288,42.467,57.533,0.7381,75.242,93.023,0.8089,1.2363,3.8451,2.265229306450277
241.26944444444445,541.2694444444444,286,778.322,83.8,101.192,172,60.351,78.03,61.02,103.35,794.047619,2014.057061,2016.537649,5889.233801,49.969,50.031,0.9988,71.68,94.377,0.7595,1.3167,3.8303,2.0521744153394965
301.26944444444445,601.2694444444444,293,779.57,81.201,94.41,172,58.904,77.84,61.02,101.89,577.544183,2462.580231,2018.774602,6164.139189,54.952,45.048,1.2198,66.87,93.357,0.7163,1.3961,3.7954,2.1381668276926185
361.26944444444445,661.2694444444444,292,771.499,81.64,97.274,185,63.574,78.67,59.5,101.89,532.011449,2545.873629,2123.702166,6112.648801,54.52,45.48,1.1988,68.901,92.643,0.7437,1.3446,3.805,2.2355743827110857
421.26944444444445,721.2694444444444,299,777.434,84.456,103.563,194,65.101,78.12,59.5,103.35,521.776504,2893.560758,2369.868742,6651.352364,54.975,45.025,1.221,73.35,94.261,0.7782,1.2851,3.8397,2.065761437775756
481.26944444444445,781.2694444444444,287,781.349,88.505,108.252,185,64.685,77.8,59.5,103.35,867.152788,3065.277738,2374.439432,7458.023551,56.35,43.65,1.2909,76.68,98.926,0.7751,1.2901,3.88,2.2680675881113324
541.2694444444444,841.2694444444444,289,787.092,104.534,121.261,196,68.056,77.48,38.85,103.35,857.682275,3078.331543,3246.760539,8395.391356,48.669,51.331,0.9481,85.874,120.334,0.7136,1.4013,4.0142,2.1793524525700976
601.2694444444444,901.2694444444444,282,790.297,125.457,146.717,196,69.751,77.51,38.37,103.35,1606.666067,4697.340698,3858.381323,12472.599525,54.903,45.097,1.2174,103.911,143.811,0.7226,1.384,4.1745,1.9446671408157163
661.2694444444444,961.2694444444444,269,827.716,185.053,229.801,184,68.657,75.11,38.37,103.35,3227.269579,5267.567556,6498.253405,18550.558673,44.77,55.23,0.8106,162.785,204.915,0.7944,1.2588,4.5232,1.4680183469605714
721.2694444444444,1021.2694444444444,237,923.793,285.095,256.614,151,63.983,69.86,38.37,100.0,6982.946152,7102.486986,9308.149568,29842.101555,43.28,56.72,0.763,181.825,359.858,0.5053,1.9792,4.8158,0.9831629763579465
781.2694444444444,1081.2694444444444,230,954.662,306.096,259.982,130,56.769,68.23,38.37,100.0,12738.512357,10255.381104,9625.203676,41457.478713,51.585,48.415,1.0655,184.237,391.721,0.4703,2.1262,4.8584,0.7666779151002302
841.2694444444444,1141.2694444444444,216,981.662,326.725,271.503,114,53.023,67.07,38.37,104.35,15641.221536,14188.30423,10428.756437,52249.616765,57.636,42.364,1.3605,192.43,420.082,0.4581,2.183,4.9076,0.633444559775802
901.2694444444444,1201.2694444444444,212,1035.194,329.619,269.403,89,42.18,63.42,37.44,104.35,17410.765684,15541.276842,8601.306526,54207.81528,64.373,35.627,1.8069,190.949,425.247,0.449,2.227,4.9096,0.4498976917298123
961.2694444444444,1261.2694444444444,223,1003.426,322.062,192.93,96,43.243,65.29,37.44,104.35,16670.474264,26040.869423,6981.333003,65763.429532,78.859,21.141,3.7301,136.717,434.461,0.3147,3.1778,4.7738,0.4659405201471554
1021.2694444444444,1321.2694444444444,251,891.965,258.054,162.395,128,51.2,71.47,37.44,104.35,12604.018524,23891.15049,4849.709713,54969.49034,83.126,16.874,4.9263,115.044,346.336,0.3322,3.0105,4.6004,0.6712300346416096
1081.2694444444444,1381.2694444444444,241,922.868,281.216,211.051,139,57.917,69.74,37.44,104.35,8085.155236,23470.313965,4767.644658,46601.634532,83.116,16.884,4.9228,149.535,368.517,0.4058,2.4644,4.7412,0.871395411966264
1141.2694444444444,1441.2694444444444,255,927.157,276.567,194.697,144,56.693,69.18,37.44,100.47,13141.733658,19850.388297,6281.179592,50115.077894,75.963,24.037,3.1603,137.943,365.992,0.3769,2.6532,4.7032,0.9223330463301177
1201.2694444444444,1501.2694444444444,260,879.797,250.15,181.794,170,65.637,72.26,37.63,102.86,10231.471309,8438.697942,5312.992949,28901.504872,61.365,38.635,1.5883,128.796,329.487,0.3909,2.5582,4.6277,1.208786491104584
1261.2694444444444,1561.2694444444444,263,869.191,232.367,178.657,167,63.74,72.67,37.63,102.86,8150.881778,7409.478924,5443.999165,25267.428773,57.646,42.354,1.361,126.571,303.262,0.4174,2.396,4.5842,1.3189307693352865
1321.2694444444444,1621.2694444444444,250,878.067,233.89,180.217,153,61.446,71.9,37.63,102.86,6791.718471,7179.142752,5770.836153,23864.442057,55.437,44.563,1.244,127.689,305.13,0.4185,2.3896,4.5906,1.332753594191861
