window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
1.3,301.3,237,1205.016,45.053,41.162,56,23.729,49.87,45.47,59.83,118.146788,194.934876,329.2606,695.823719,37.187,62.813,0.592,29.158,56.651,0.5147,1.9429,3.218,1.68387050721687
61.3,361.3,208,1188.835,61.861,40.531,46,22.222,50.61,45.47,59.83,1615.819347,113.528417,268.455317,2292.954332,29.721,70.279,0.4229,28.723,82.635,0.3476,2.8769,3.3754,1.3355638129486542
121.3,421.3,213,1160.876,65.231,40.593,50,23.585,51.85,46.75,59.83,1556.094149,104.380992,214.37618,2150.377323,32.746,67.254,0.4869,28.771,87.649,0.3282,3.0465,3.4017,1.4252097773695642
181.3,481.3,214,1144.691,62.827,39.426,49,23.005,52.57,46.75,59.83,1518.942905,154.825725,152.668274,2098.561334,50.351,49.649,1.0141,27.944,84.342,0.3313,3.0183,3.3723,1.3820116993278897
241.3,541.3,218,1127.115,53.647,42.816,59,27.189,53.35,47.89,61.02,1604.598165,155.739547,120.272129,2205.302223,56.425,43.575,1.2949,30.343,69.537,0.4364,2.2917,3.3243,1.8916703801183166
301.3,601.3,234,1112.892,49.699,41.985,58,24.893,54.02,48.0,61.89,803.626485,271.266743,206.573854,1526.666443,56.769,43.231,1.3132,29.752,63.677,0.4672,2.1403,3.2775,1.6904069749677675
361.3,661.3,255,1113.671,46.942,42.737,66,25.984,53.97,48.0,61.89,493.560586,291.937088,225.943155,1205.059903,56.372,43.628,1.2921,30.279,59.079,0.5125,1.9512,3.2526,1.701375407759786
421.3,721.3,254,1115.606,47.4,41.395,60,23.715,53.88,48.0,61.89,541.501887,323.892067,227.274025,1328.884712,58.765,41.235,1.4251,29.328,60.278,0.4866,2.0553,3.2474,1.6127936202810726
481.3,781.3,256,1114.627,45.352,40.731,60,23.529,53.92,48.0,61.89,481.163968,302.724855,248.002312,1230.782668,54.968,45.032,1.2207,28.858,57.279,0.5038,1.9849,3.2183,1.5182219041624387
541.3,841.3,254,1114.939,40.572,39.945,58,22.925,53.89,48.98,61.89,231.498664,266.257522,208.369924,872.838656,56.098,43.902,1.2778,28.3,49.913,0.567,1.7637,3.15,1.7769443834429144
