window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.8527777777777777,300.85277777777776,465,619.134,38.528,24.396,16,3.448,97.3,84.38,119.34,50.803624,42.206509,311.590394,472.430377,11.93,88.07,0.1355,17.269,51.679,0.3342,2.9926,2.9506,1.539153329249784
60.852777777777774,360.85277777777776,466,601.216,43.989,25.848,20,4.301,100.35,86.4,124.14,49.214466,34.400959,305.286774,453.490799,10.127,89.873,0.1127,18.296,59.459,0.3077,3.2498,3.0366,1.2095907966301593
120.85277777777777,420.85277777777776,467,588.597,43.115,24.207,17,3.648,102.48,88.16,124.14,43.574154,25.833995,279.815233,407.699334,8.452,91.548,0.0923,17.135,58.517,0.2928,3.415,3.0012,1.2557259336260251
180.8527777777778,480.85277777777776,453,587.963,44.549,26.007,22,4.867,102.63,86.4,124.14,101.002836,120.146734,276.887867,583.838617,30.261,69.739,0.4339,18.41,60.252,0.3056,3.2728,3.045,1.3096611350989746
240.8527777777778,540.8527777777778,440,589.968,47.539,27.319,23,5.239,102.35,80.0,124.14,81.547204,195.458631,304.041117,667.889427,39.131,60.869,0.6429,19.339,64.389,0.3003,3.3295,3.0953,1.2628230890368113
300.85277777777776,600.8527777777778,383,601.675,49.378,29.2,26,6.806,100.4,80.0,124.14,998.211744,280.268849,267.004181,1946.072941,51.212,48.788,1.0497,20.674,66.7,0.31,3.2263,3.1396,1.3208928676055185
360.85277777777776,660.8527777777778,347,619.613,44.446,29.429,26,7.514,97.35,80.0,120.67,2116.739477,457.977856,237.115014,3793.345152,65.887,34.113,1.9315,20.839,59.302,0.3514,2.8457,3.092,1.347239265721211
420.85277777777776,720.8527777777778,343,634.176,31.009,30.639,30,8.772,94.84,80.0,115.51,1960.49478,293.856545,244.965918,3395.146304,54.537,45.463,1.1996,21.696,38.111,0.5693,1.7566,2.9174,1.659161347786531
480.85277777777776,780.8527777777778,334,627.37,33.989,30.366,30,9.009,95.92,80.0,115.51,1886.421335,286.584652,238.914246,3271.795594,54.536,45.464,1.1995,21.504,42.99,0.5002,1.9991,2.9659,1.6121248822549257
540.8527777777778,840.8527777777778,324,624.563,33.035,30.358,31,9.598,96.34,85.04,115.51,1927.580056,941.303773,217.394715,4155.201312,81.238,18.762,4.3299,21.5,41.477,0.5184,1.9292,2.9502,1.6508946261124464
600.8527777777778,900.8527777777778,362,621.739,32.567,32.547,35,9.695,96.77,85.04,117.39,419.339537,1064.80603,266.825426,2200.585499,79.963,20.037,3.9906,23.045,39.877,0.5779,1.7304,2.9633,1.7268310085261747
660.8527777777778,960.8527777777778,393,620.95,30.138,31.886,37,9.439,96.86,86.4,117.39,280.903903,848.952707,267.697785,1697.357951,76.027,23.973,3.1713,22.576,36.152,0.6245,1.6014,2.9118,1.7463764633802374
720.8527777777778,1020.8527777777778,388,626.718,33.498,34.791,42,10.853,96.02,83.08,117.39,275.406287,794.08857,267.735527,1614.824283,74.785,25.215,2.9659,24.633,40.466,0.6087,1.6428,2.9986,1.7717187183446088
780.8527777777778,1080.8527777777776,409,630.379,29.469,33.611,38,9.314,95.39,83.08,117.39,190.777134,670.621876,330.023573,1451.06734,67.019,32.981,2.032,23.796,34.214,0.6955,1.4378,2.9107,1.6764733137702588
840.8527777777778,1140.8527777777776,428,629.92,30.207,35.652,42,9.836,95.47,82.76,117.39,92.445618,434.855581,364.874855,1070.534154,54.375,45.625,1.1918,25.239,34.467,0.7323,1.3656,2.9395,1.6126074871953795
900.8527777777778,1200.8527777777776,433,633.147,28.311,33.223,37,8.565,94.95,82.76,110.2,18.371129,67.349813,383.803176,541.067599,14.928,85.072,0.1755,23.519,32.401,0.7259,1.3776,2.882,1.5380744353328126
960.8527777777778,1260.8527777777776,432,633.957,28.273,35.529,39,9.049,94.83,82.76,113.09,14.267852,60.473709,373.617538,524.749918,13.931,86.069,0.1619,25.152,31.082,0.8092,1.2358,2.8931,1.5212223630046897
1020.8527777777778,1320.8527777777776,438,630.809,25.762,33.023,35,8.009,95.28,82.76,113.09,7.71169,40.602027,345.478656,452.358205,10.516,89.484,0.1175,23.378,27.943,0.8366,1.1953,2.8151,2.2165301962303725
1080.8527777777779,1380.8527777777779,441,633.579,26.918,35.237,41,9.318,94.87,82.76,113.09,7.473321,38.49189,346.270746,447.804793,10.004,89.996,0.1112,24.945,28.756,0.8675,1.1528,2.8557,2.1705563302540583
1140.8527777777779,1440.8527777777779,436,635.143,25.27,31.943,35,8.046,94.62,83.72,113.09,9.599792,36.03982,346.093418,449.48096,9.431,90.569,0.1041,22.613,27.674,0.8171,1.2238,2.7964,2.192584197779717
1200.8527777777779,1500.8527777777779,443,634.932,25.604,32.152,37,8.371,94.65,82.13,113.09,12.164651,29.915689,361.025217,459.973986,7.652,92.348,0.0829,22.761,28.161,0.8082,1.2373,2.8068,2.091776499837787
1260.8527777777779,1560.8527777777779,426,637.363,24.282,28.694,30,7.059,94.27,82.13,110.77,13.156249,34.292006,343.251458,450.506274,9.083,90.917,0.0999,20.314,27.687,0.7337,1.363,2.7501,1.9792315569001249
1320.8527777777779,1620.8527777777779,425,637.693,25.959,31.541,38,8.962,94.25,82.13,110.77,12.340674,33.072457,353.391452,459.868247,8.558,91.442,0.0936,22.329,29.139,0.7663,1.305,2.8134,1.9355862657136773
1380.8527777777779,1680.8527777777779,426,630.347,29.175,32.343,44,10.353,95.39,82.13,112.5,23.02564,39.765988,374.830137,503.701874,9.592,90.408,0.1061,22.897,34.323,0.6671,1.499,2.8954,1.6175420301513248
1440.8527777777779,1740.8527777777779,409,626.902,30.32,33.52,45,11.029,95.93,82.13,112.5,30.913283,66.939718,326.125879,493.057115,17.03,82.97,0.2053,23.731,35.712,0.6645,1.5049,2.9281,1.6563806716812919
1500.8527777777779,1800.8527777777779,392,630.315,33.644,37.259,50,12.788,95.46,81.2,112.5,122.267772,163.725908,317.191886,717.58263,34.044,65.956,0.5162,26.38,39.597,0.6662,1.501,3.0189,1.726518947359654
