window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.5888888888888889,300.5888888888889,397,755.493,70.207,25.633,18,4.545,80.08,59.83,99.54,209.691868,969.915742,195.075051,1536.299805,83.255,16.745,4.972,18.145,97.615,0.1859,5.3796,3.2483,0.9879467207805903
60.58888888888889,360.5888888888889,383,783.254,97.009,30.63,34,8.901,77.74,58.86,99.54,861.84447,1039.969573,323.416962,2646.610393,76.278,23.722,3.2156,21.687,135.467,0.1601,6.2466,3.468,0.8990461203866265
120.58888888888889,420.5888888888889,374,802.577,114.258,33.388,43,11.528,76.26,57.75,99.54,842.958856,1049.913683,427.100293,2795.652968,71.084,28.916,2.4582,23.64,159.846,0.1479,6.7617,3.5773,0.7168225288018922
180.5888888888889,480.5888888888889,363,827.02,116.059,36.881,54,14.917,74.05,57.75,99.54,694.036952,1071.179788,523.391109,2812.175785,67.177,32.823,2.0466,26.11,162.043,0.1611,6.2062,3.6264,0.8370413602200145
240.5888888888889,540.588888888889,342,877.193,90.946,40.145,59,17.302,69.22,57.75,91.53,566.35189,1254.074565,578.456296,2922.213041,68.434,31.566,2.168,28.425,125.436,0.2266,4.413,3.5521,1.2436920841105092
300.5888888888889,600.588888888889,332,903.849,60.975,41.356,60,18.127,66.71,57.75,89.26,300.284056,1316.902597,488.689377,2466.560729,72.935,27.065,2.6948,29.287,81.106,0.3611,2.7694,3.3757,1.603665890636978
360.5888888888889,660.588888888889,335,897.869,57.437,38.205,47,14.072,67.12,57.75,89.26,280.389145,1225.789122,424.55339,2320.48706,74.275,25.725,2.8872,27.055,76.591,0.3532,2.8309,3.3164,1.547333701942334
420.5888888888889,720.588888888889,338,888.042,53.178,36.479,45,13.353,67.82,57.75,89.26,344.677191,1158.43585,401.592722,2311.486457,74.257,25.743,2.8846,25.832,70.629,0.3657,2.7341,3.2611,1.6736883736532169
480.5888888888889,780.588888888889,339,883.645,51.958,34.078,40,11.834,68.15,59.83,89.26,383.676097,1101.29205,379.985305,2277.462868,74.347,25.653,2.8982,24.132,69.404,0.3477,2.876,3.224,1.61619469489698
540.5888888888888,840.5888888888888,343,875.324,50.4,33.16,41,11.988,68.79,60.67,89.26,314.629015,1173.736757,397.125309,2288.073501,74.719,25.281,2.9556,23.482,67.297,0.3489,2.8659,3.1987,1.629624933354079
600.5888888888888,900.5888888888888,345,870.427,43.75,31.656,40,11.628,69.11,61.19,79.41,198.023534,736.851677,414.821715,1553.934598,63.981,36.019,1.7763,22.417,57.669,0.3887,2.5726,3.1115,1.6169851180694834
660.5888888888888,960.5888888888888,345,868.116,44.935,31.782,41,11.919,69.3,61.19,79.41,201.747746,841.258344,397.138926,1664.365562,67.931,32.069,2.1183,22.506,59.429,0.3787,2.6406,3.1263,1.5991080629325236
720.5888888888888,1020.5888888888888,351,854.693,50.626,31.642,40,11.429,70.45,62.43,84.38,187.288246,1079.625566,337.851128,1837.613444,76.165,23.835,3.1956,22.404,68.0,0.3295,3.0351,3.1828,1.594544952104811
780.5888888888888,1080.588888888889,353,850.645,51.882,30.74,34,9.659,70.8,62.43,84.38,200.857667,1171.487854,319.928869,1924.231116,78.549,21.451,3.6617,21.767,70.069,0.3107,3.219,3.1833,1.603358866357718
840.5888888888888,1140.588888888889,366,818.367,79.398,28.924,29,7.945,74.07,62.43,100.93,626.539432,1278.766492,246.775613,2511.320322,83.824,16.176,5.1819,20.479,110.403,0.1855,5.391,3.3543,1.1959282064865537
900.5888888888888,1200.588888888889,380,789.298,84.858,26.061,21,5.541,76.92,62.43,100.93,595.653221,1143.183597,224.597052,2261.230889,83.579,16.421,5.0899,18.449,118.58,0.1556,6.4274,3.34,0.9597758438138939
960.5888888888888,1260.588888888889,385,778.687,74.307,24.823,17,4.427,77.78,64.29,100.93,612.968363,860.873905,182.787979,1949.414746,82.486,17.514,4.7097,17.575,103.606,0.1696,5.895,3.2603,1.0563272360960942
