window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.6069444444444444,300.6069444444444,506,529.655,24.886,22.462,13,2.574,113.53,99.08,127.06,8.478475,27.345454,430.954567,553.168158,5.967,94.033,0.0635,15.898,31.398,0.5063,1.9749,2.6983,2.121536610846889
60.606944444444444,360.6069444444444,514,529.691,25.589,23.328,14,2.729,113.54,99.08,127.06,9.056283,31.32839,433.389269,560.662324,6.741,93.259,0.0723,16.511,32.202,0.5127,1.9503,2.7257,2.081842503217374
120.60694444444445,420.6069444444445,516,530.787,26.482,23.705,16,3.107,113.32,97.3,127.06,10.108423,33.780554,435.280451,563.732018,7.202,92.798,0.0776,16.778,33.483,0.5011,1.9956,2.7496,2.10297203909003
180.60694444444445,480.6069444444445,522,531.875,26.958,24.606,19,3.647,113.1,97.3,129.34,9.285611,55.755927,466.752755,618.75824,10.671,89.329,0.1195,17.416,33.914,0.5135,1.9473,2.7713,2.227235655752259
240.60694444444445,540.6069444444445,513,533.48,27.154,24.865,18,3.516,112.76,97.3,129.34,11.709598,70.31859,494.318925,672.888969,12.454,87.546,0.1423,17.599,34.132,0.5156,1.9394,2.7787,2.3098315015148128
300.6069444444444,600.6069444444445,505,533.218,27.248,25.257,19,3.77,112.82,97.3,129.34,15.204361,73.274686,500.788728,690.880271,12.764,87.236,0.1463,17.877,34.136,0.5237,1.9095,2.7855,2.2743645253517943
360.6069444444444,660.6069444444445,496,534.252,27.175,24.838,19,3.838,112.59,97.3,129.34,12.40542,66.273504,489.295155,665.470907,11.929,88.071,0.1354,17.581,34.174,0.5144,1.9438,2.7787,2.2302854395971075
420.6069444444444,720.6069444444445,502,534.224,26.897,24.576,17,3.393,112.59,96.0,129.34,11.007621,42.662977,497.897526,656.997964,7.892,92.108,0.0857,17.395,33.828,0.5142,1.9447,2.7697,2.1316272948504063
480.6069444444444,780.6069444444445,502,535.087,26.921,23.525,13,2.595,112.41,96.0,125.58,9.74474,40.481857,494.757248,648.727368,7.563,92.437,0.0818,16.651,34.237,0.4863,2.0561,2.756,2.100643749330439
540.6069444444445,840.6069444444445,516,535.594,26.715,22.834,12,2.33,112.3,96.0,125.58,9.571476,23.628829,498.562991,631.084977,4.525,95.475,0.0474,16.162,34.149,0.4733,2.113,2.7419,2.0289967836181244
600.6069444444445,900.6069444444445,519,537.61,27.08,22.71,11,2.124,111.89,96.0,125.58,11.55049,22.849953,508.13398,647.632767,4.303,95.697,0.045,16.074,34.76,0.4624,2.1626,2.7472,2.0262208454749264
660.6069444444445,960.6069444444445,531,537.701,27.101,22.525,9,1.698,111.87,96.0,125.58,12.310617,23.126177,502.993796,645.642209,4.396,95.604,0.046,15.943,34.854,0.4574,2.1862,2.7448,2.1244652230537913
720.6069444444445,1020.6069444444445,517,536.987,27.42,22.963,11,2.132,112.02,96.43,125.58,16.088621,22.878025,515.022023,661.959707,4.253,95.747,0.0444,16.253,35.206,0.4617,2.1661,2.7576,2.263182545128017
780.6069444444445,1080.6069444444445,516,537.317,27.156,23.034,11,2.136,111.95,96.43,124.86,14.522433,27.588478,500.359336,648.006867,5.226,94.774,0.0551,16.303,34.772,0.4689,2.1328,2.7535,2.185970439261796
840.6069444444445,1140.6069444444445,512,539.149,27.888,24.287,13,2.544,111.58,96.43,124.14,11.311802,28.737351,524.448598,671.440804,5.195,94.805,0.0548,17.19,35.497,0.4843,2.0649,2.7855,1.6603386383091379
900.6069444444445,1200.6069444444445,514,538.516,27.386,24.028,12,2.339,111.7,96.86,124.14,9.808946,33.490718,525.046886,673.963186,5.996,94.004,0.0638,17.007,34.796,0.4888,2.046,2.7722,2.1358556309599273
960.6069444444445,1260.6069444444445,504,539.594,27.968,24.785,14,2.783,111.49,96.86,124.86,9.782375,32.54919,544.784867,697.477238,5.638,94.362,0.0597,17.543,35.45,0.4949,2.0207,2.7937,1.66829832266201
1020.6069444444445,1320.6069444444445,512,540.875,27.536,24.549,12,2.348,111.22,96.86,124.86,15.912591,32.727654,516.877149,678.358133,5.955,94.045,0.0633,17.376,34.85,0.4986,2.0057,2.7822,2.0219176975416495
1080.6069444444445,1380.6069444444445,513,541.087,28.189,25.001,14,2.734,111.18,96.86,124.86,15.89146,40.809989,566.466602,743.023962,6.72,93.28,0.072,17.696,35.723,0.4954,2.0188,2.8008,1.610084952249622
1140.6069444444445,1440.6069444444445,513,539.652,27.606,24.341,15,2.93,111.47,96.86,124.86,13.771835,38.748169,574.523978,745.415933,6.318,93.682,0.0674,17.229,35.034,0.4918,2.0335,2.7807,2.054924694891751
1200.6069444444445,1500.6069444444445,498,540.032,28.519,25.596,22,4.427,111.41,94.32,124.86,14.844056,47.438836,622.26948,810.6526,7.084,92.916,0.0762,18.117,36.033,0.5028,1.9889,2.8148,1.672666675689608
1260.6069444444445,1560.6069444444445,501,538.878,27.939,25.298,20,4.0,111.64,94.32,124.14,11.490415,42.269491,596.279109,765.36638,6.62,93.38,0.0709,17.906,35.221,0.5084,1.967,2.7998,1.7418450778463421
1320.6069444444445,1620.6069444444445,501,539.471,29.14,25.949,22,4.4,111.54,87.8,124.86,10.306738,47.659703,603.596246,783.937765,7.318,92.682,0.079,18.367,36.89,0.4979,2.0085,2.8309,1.69624018751566
1380.6069444444445,1680.6069444444445,494,539.935,29.105,26.589,22,4.462,111.44,87.8,124.86,15.374111,63.090392,610.965356,819.585038,9.36,90.64,0.1033,18.821,36.605,0.5142,1.945,2.8382,1.7499008713118542
1440.6069444444445,1740.6069444444445,492,540.543,29.843,27.69,25,5.092,111.33,87.8,124.86,18.359984,59.293491,633.686435,848.861001,8.556,91.444,0.0936,19.6,37.377,0.5244,1.9071,2.8649,1.7605470952393107
1500.6069444444445,1800.6069444444445,497,540.454,29.4,27.017,20,4.032,111.34,87.8,124.86,20.933443,60.073927,640.477234,865.626445,8.575,91.425,0.0938,19.123,36.919,0.518,1.9306,2.8488,1.7630100559420692
