window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.7361111111111112,300.7361111111111,274,1064.994,67.523,68.291,117,42.857,56.56,45.96,65.85,200.587952,2125.825338,1361.562225,4395.209215,60.958,39.042,1.5613,48.377,82.332,0.5876,1.7019,3.6002,2.0267978081944142
60.736111111111114,360.7361111111111,276,1072.625,63.715,69.9,120,43.636,56.13,45.96,63.53,184.736231,1827.111457,1371.499597,3979.44834,57.122,42.878,1.3322,49.517,75.281,0.6578,1.5203,3.5714,1.936446356024363
120.73611111111111,420.7361111111111,276,1073.994,62.314,70.638,117,42.545,56.05,44.91,63.53,192.241712,1484.547338,1255.504096,3437.291876,54.18,45.82,1.1824,50.039,72.54,0.6898,1.4497,3.5599,2.0977906803480324
180.73611111111111,480.7361111111111,276,1074.577,60.95,67.989,114,41.455,56.01,44.91,63.53,189.93039,1467.89355,1293.648972,3485.974658,53.155,46.845,1.1347,48.163,71.485,0.6738,1.4842,3.5369,2.0764609135416983
240.73611111111111,540.7361111111111,272,1071.242,61.801,67.047,108,39.852,56.19,44.91,64.48,185.340533,1314.677912,1241.40684,3251.622748,51.433,48.567,1.059,47.496,73.369,0.6474,1.5447,3.5422,2.126994081928918
300.7361111111111,600.7361111111111,269,1070.353,61.42,67.329,99,36.94,56.23,44.91,64.48,165.814825,1776.688119,1197.147488,3707.468735,59.744,40.256,1.4841,47.697,72.594,0.657,1.522,3.5394,2.048804572217946
360.7361111111111,660.7361111111111,266,1069.037,66.797,72.637,99,37.358,56.33,44.91,64.48,160.041626,2330.948386,1498.066916,4612.71216,60.876,39.124,1.556,51.458,79.22,0.6496,1.5395,3.6103,2.0212321555939123
420.7361111111111,720.7361111111111,263,1062.273,68.092,74.895,106,40.458,56.7,46.25,65.85,189.356481,2742.793869,1597.293448,5304.487595,63.197,36.803,1.7172,53.06,80.359,0.6603,1.5145,3.6298,2.105611259413221
480.7361111111111,780.7361111111111,258,1063.426,73.987,81.853,110,42.802,56.68,46.25,65.85,398.38646,3056.12111,1793.567332,6118.210262,63.017,36.983,1.7039,57.99,87.094,0.6658,1.5019,3.7033,1.87045173780372
540.7361111111111,840.7361111111111,264,1063.152,70.086,77.79,101,38.403,56.67,46.25,65.85,352.613427,2622.34657,1904.009807,5675.97862,57.935,42.065,1.3773,55.111,82.382,0.669,1.4949,3.6571,1.9348603128687285
600.7361111111111,900.7361111111111,264,1064.562,68.359,75.756,103,39.163,56.58,46.25,65.85,335.460596,2091.612907,1658.272529,4748.005282,55.778,44.222,1.2613,53.67,80.407,0.6675,1.4982,3.635,2.073564933190851
660.7361111111111,960.7361111111111,263,1066.075,68.899,73.839,101,38.55,56.51,45.57,65.85,318.533384,1942.662488,1656.336642,4596.467298,53.978,46.022,1.1729,52.312,82.205,0.6364,1.5715,3.6335,2.0281482472922856
720.7361111111111,1020.7361111111111,267,1067.905,63.388,69.265,95,35.714,56.37,45.57,64.09,298.497488,1875.089409,1581.925371,4492.792085,54.24,45.76,1.1853,49.068,75.023,0.654,1.529,3.566,1.991293154903131
780.7361111111111,1080.736111111111,277,1051.243,73.366,64.214,96,34.783,57.35,45.57,71.05,300.675926,1291.721425,1332.072289,3476.831186,49.231,50.769,0.9697,45.481,93.256,0.4877,2.0505,3.6275,1.7658800212402344
840.7361111111111,1140.736111111111,280,1025.526,88.359,66.057,99,35.484,58.95,45.57,76.6,275.282263,1219.178455,1323.521744,3366.740696,47.948,52.052,0.9212,46.793,115.867,0.4039,2.4762,3.7341,1.619556042599685
900.7361111111111,1200.736111111111,276,1025.543,92.421,78.357,113,41.091,58.98,45.57,76.6,301.547125,1481.22043,1747.780176,4118.37321,45.872,54.128,0.8475,55.506,118.332,0.4691,2.1319,3.8174,1.7095940691845648
960.7361111111111,1260.736111111111,279,1018.648,88.903,73.583,107,38.489,59.35,46.65,76.6,319.070271,1573.422084,1621.429168,3957.891294,49.249,50.751,0.9704,52.124,114.414,0.4556,2.195,3.7755,1.809363173646303
1020.7361111111111,1320.736111111111,285,990.38,90.654,73.026,113,39.789,61.07,46.65,76.6,389.421,1332.138752,1404.271144,3539.224323,48.682,51.318,0.9486,51.728,117.305,0.441,2.2677,3.783,1.7416946076266224
1080.736111111111,1380.736111111111,288,975.588,88.974,69.834,112,39.024,61.99,48.0,76.6,340.744977,1219.034347,1393.671961,3348.159221,46.658,53.342,0.8747,49.466,115.697,0.4276,2.3389,3.7576,1.602269422955488
1140.736111111111,1440.736111111111,290,979.09,84.574,68.011,113,39.1,61.71,48.0,74.48,200.912126,837.937996,1120.356712,2431.841619,42.789,57.211,0.7479,48.174,109.475,0.44,2.2725,3.7221,1.5872640549397783
