window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
1.1666666666666667,301.1666666666667,355,845.501,38.353,29.088,25,7.062,71.11,62.97,84.38,120.241127,130.722898,479.217233,898.557733,21.432,78.568,0.2728,20.597,50.176,0.4105,2.4361,3.0143,1.9426826045644467
61.166666666666664,361.1666666666667,354,845.614,37.961,28.663,22,6.232,71.1,62.97,84.38,136.287552,126.139815,496.281611,921.372279,20.266,79.734,0.2542,20.296,49.7,0.4084,2.4487,3.0038,1.9318482623987367
121.16666666666667,421.1666666666667,354,848.996,41.292,29.428,25,7.082,70.84,61.36,84.38,196.874654,236.74274,508.015967,1185.299272,31.788,68.212,0.466,20.838,54.551,0.382,2.6178,3.0557,1.9387416595767009
181.16666666666666,481.16666666666663,351,853.245,40.348,30.49,30,8.571,70.48,61.36,84.38,190.709552,205.711773,534.987986,1167.775407,27.773,72.227,0.3845,21.591,52.819,0.4088,2.4464,3.0571,2.133651773318607
241.16666666666666,541.1666666666666,351,855.896,39.646,29.933,28,8.0,70.25,61.36,84.38,178.128214,217.509061,530.593033,1163.002478,29.075,70.925,0.4099,21.195,51.907,0.4083,2.449,3.0415,2.0806543981050454
301.1666666666667,601.1666666666667,349,860.275,34.728,29.58,25,7.184,69.86,61.36,77.7,107.681836,154.699207,505.136067,961.117829,23.445,76.555,0.3063,20.946,44.422,0.4715,2.1208,2.9687,1.956594011363626
361.1666666666667,661.1666666666667,349,859.543,34.873,30.645,29,8.333,69.92,61.36,77.7,105.14397,91.532731,521.165324,897.054609,14.939,85.061,0.1756,21.7,44.287,0.49,2.0408,2.9827,1.8877234574897988
421.1666666666667,721.1666666666667,349,858.843,31.904,30.164,28,8.046,69.96,63.34,77.14,81.807675,89.130071,505.848338,825.316412,14.98,85.02,0.1762,21.36,39.743,0.5374,1.8607,2.9289,1.8849442497200664
481.1666666666667,781.1666666666667,350,858.325,32.235,30.388,26,7.45,70.0,63.34,77.14,64.473621,72.736159,521.868524,798.098429,12.233,87.767,0.1394,21.518,40.189,0.5354,1.8677,2.9369,1.853891250335061
541.1666666666666,841.1666666666666,348,861.494,32.965,30.896,27,7.781,69.75,63.16,77.14,55.504739,92.636078,561.187098,850.803646,14.168,85.832,0.1651,21.878,41.167,0.5315,1.8816,2.9546,1.9152036603191767
601.1666666666666,901.1666666666666,345,869.13,34.273,31.848,31,9.012,69.14,62.43,76.6,39.198774,86.70392,572.077736,832.919004,13.161,86.839,0.1516,22.552,42.904,0.5256,1.9024,2.9857,1.8588039718570522
661.1666666666666,961.1666666666666,343,874.401,34.663,31.769,32,9.357,68.73,62.43,76.6,49.948767,136.688986,594.060977,920.813328,18.705,81.295,0.2301,22.497,43.554,0.5165,1.936,2.9912,1.889214805378768
721.1666666666666,1021.1666666666666,341,878.755,34.478,31.928,34,10.0,68.38,62.43,76.6,74.762978,155.505763,558.865783,946.467427,21.768,78.232,0.2783,22.61,43.2,0.5234,1.9107,2.9898,1.987221819583068
781.1666666666666,1081.1666666666665,340,880.882,32.764,31.76,35,10.324,68.21,62.43,75.52,72.364526,155.832435,558.72295,944.797405,21.808,78.192,0.2789,22.491,40.511,0.5552,1.8012,2.9596,1.9779720815149764
