window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.6138888888888889,300.6138888888889,367,817.499,53.53,83.126,207,56.557,73.71,63.72,87.8,95.607523,60.659106,830.025395,1128.73003,6.81,93.19,0.0731,58.859,47.608,1.2363,0.8089,3.4475,2.2214595481816772
60.61388888888889,360.6138888888889,365,822.23,53.321,83.344,206,56.593,73.28,62.79,85.04,120.934757,83.730033,795.793326,1159.118392,9.52,90.48,0.1052,59.014,46.944,1.2571,0.7955,3.4425,2.069885154959618
120.6138888888889,420.6138888888889,366,819.346,54.138,86.775,217,59.452,73.55,62.79,85.04,71.90861,76.941647,800.252881,1071.051815,8.771,91.229,0.0961,61.443,45.68,1.3451,0.7435,3.4482,2.1230183588789355
180.61388888888888,480.6138888888889,364,822.909,56.732,90.98,220,60.606,73.26,62.79,85.04,74.332093,98.838308,967.425698,1266.624086,9.27,90.73,0.1022,64.421,47.823,1.3471,0.7423,3.4887,1.9088345402530984
240.61388888888888,540.6138888888888,358,822.463,71.702,93.993,212,59.384,73.42,37.89,85.04,77.084761,84.262479,911.098317,1189.542282,8.466,91.534,0.0925,66.541,76.516,0.8696,1.1499,3.7068,1.6632811444549236
300.6138888888889,600.6138888888888,345,812.746,119.441,119.075,203,59.012,75.67,37.89,135.85,1253.544095,6139.678708,1209.620333,9697.835458,83.541,16.459,5.0757,84.321,146.364,0.5761,1.7358,4.0914,1.3117771399324232
360.6138888888889,660.6138888888888,331,811.581,166.103,130.803,197,59.697,77.24,36.55,155.4,9681.0919,14506.627974,1577.119235,36350.114605,90.194,9.806,9.1982,92.632,215.869,0.4291,2.3304,4.301,1.146279488092918
420.6138888888889,720.6138888888888,306,827.333,231.636,150.545,175,57.377,78.13,34.5,155.4,18104.472182,19179.034661,2851.995652,56711.257038,87.055,12.945,6.7248,106.623,309.745,0.3442,2.9051,4.5189,0.8496201424268747
480.6138888888889,780.6138888888888,297,798.429,274.722,166.045,166,56.081,84.32,34.5,167.44,27515.165929,26874.668263,3307.835697,85579.23587,89.041,10.959,8.1245,117.61,370.287,0.3176,3.1484,4.639,0.7001690381401671
540.6138888888889,840.6138888888889,293,797.829,290.871,163.578,157,53.767,85.65,34.5,167.44,28309.168337,32999.365255,3815.654985,96156.18517,89.636,10.364,8.6484,115.857,394.702,0.2935,3.4068,4.6602,0.6948091387287594
600.6138888888889,900.6138888888889,286,807.819,291.464,173.129,152,53.333,84.69,34.5,167.44,26330.188137,34703.578516,3850.105272,95073.958918,90.014,9.986,9.0137,122.636,393.527,0.3116,3.2089,4.6836,0.6884815422363944
660.6138888888889,960.6138888888889,279,795.38,280.367,168.122,141,50.719,85.61,34.5,167.44,20766.419047,36036.696587,3978.706305,84784.471318,90.057,9.943,9.0574,119.092,378.191,0.3149,3.1756,4.6536,0.7430743545164524
720.6138888888889,1020.6138888888889,297,738.851,238.196,153.955,156,52.703,90.16,39.85,167.44,6201.971519,33280.807117,3518.655598,53535.791518,90.438,9.562,9.4584,109.046,318.722,0.3421,2.9228,4.541,0.9379824225757908
780.6138888888889,1080.613888888889,294,720.389,225.124,146.755,164,55.973,91.42,39.85,157.66,4451.657863,26672.887872,3021.086258,41838.385835,89.826,10.174,8.8289,103.946,300.927,0.3454,2.895,4.4953,1.0203600917683615
840.6138888888889,1140.613888888889,287,721.651,211.862,140.633,168,58.741,90.39,35.47,157.66,8550.441792,24517.822259,3405.146831,46534.022768,87.805,12.195,7.2002,99.613,282.574,0.3525,2.8367,4.4494,1.0689041323825268
900.6138888888889,1200.613888888889,267,786.538,308.121,132.311,162,60.902,86.55,34.29,157.66,13924.407936,12791.230926,3040.862681,41481.55011,80.793,19.207,4.2064,93.714,425.553,0.2202,4.541,4.6008,0.7868172374190268
960.6138888888889,1260.613888888889,260,816.613,351.521,157.897,170,65.637,86.04,34.29,157.66,19167.079099,13061.290319,3674.564671,51759.938559,78.044,21.956,3.5545,111.866,484.375,0.2309,4.33,4.7339,0.701679655533666
1020.6138888888889,1320.613888888889,242,869.203,367.507,172.421,157,65.145,81.66,30.08,157.66,20509.113341,45871.571526,5439.356987,91417.245948,89.399,10.601,8.4333,122.146,505.177,0.2418,4.1359,4.7903,0.6175097663543253
1080.6138888888888,1380.6138888888888,234,923.397,353.892,195.096,149,63.948,75.68,30.08,153.19,20111.648769,54164.002405,4235.727896,97847.62959,92.747,7.253,12.7874,138.243,481.008,0.2874,3.4794,4.8228,0.6631707758596815
1140.6138888888888,1440.6138888888888,226,928.7,367.456,207.51,140,62.222,76.69,30.08,153.19,14597.027606,62770.147183,5587.290443,101994.564493,91.826,8.174,11.2345,147.053,498.421,0.295,3.3894,4.8651,0.8369723994586603
1200.6138888888888,1500.6138888888888,240,848.762,313.962,213.976,145,60.669,81.66,30.08,161.19,14947.29745,67095.26358,5733.330813,109141.073603,92.128,7.872,11.7027,151.6,417.327,0.3633,2.7528,4.8012,0.9854199267203253
1260.6138888888888,1560.6138888888888,269,798.957,265.619,185.973,144,53.731,84.24,30.08,161.19,12770.05229,36830.675268,3913.204864,66108.019207,90.396,9.604,9.4119,131.746,351.782,0.3745,2.6701,4.666,0.8896598658734328
1320.6138888888888,1620.6138888888888,289,764.293,252.79,160.11,149,51.736,88.28,46.45,167.44,6859.669331,36933.492493,4224.213104,57722.544367,89.737,10.263,8.7433,113.41,339.033,0.3345,2.9895,4.5849,0.8818819521886132
1380.6138888888888,1680.6138888888888,299,720.318,234.512,138.661,150,50.336,92.48,46.45,167.44,8839.17178,21418.043846,2764.509734,42459.098427,88.568,11.432,7.7475,98.196,316.78,0.31,3.226,4.4929,0.956191948626341
1440.6138888888888,1740.6138888888888,310,671.246,214.249,123.824,161,52.104,97.87,46.45,167.44,7643.655839,17166.925786,2536.337922,35660.768922,87.127,12.873,6.7684,87.69,290.027,0.3024,3.3074,4.4054,1.0825122265397749
1500.6138888888888,1800.6138888888888,320,633.759,174.417,102.713,171,53.605,101.14,47.16,167.44,7113.866463,7439.857312,2347.25632,22294.661198,76.017,23.983,3.1696,72.743,235.692,0.3086,3.24,4.2341,1.252762968495368
