rr_ms,time_s
869.4444444444445,0.6652777777777777
875.0,1.5375
891.6666666666666,2.4208333333333334
933.3333333333334,3.3333333333333335
955.5555555555555,4.277777777777778
900.0,5.205555555555556
869.4444444444445,6.090277777777778
869.4444444444445,6.959722222222222
861.1111111111111,7.825
913.8888888888889,8.7125
916.6666666666666,9.627777777777778
913.8888888888889,10.543055555555556
897.2222222222222,11.448611111111111
905.5555555555555,12.35
886.1111111111111,13.245833333333334
869.4444444444445,14.123611111111112
911.1111111111111,15.01388888888889
913.8888888888889,15.926388888888889
902.7777777777778,16.834722222222222
847.2222222222222,17.709722222222222
838.8888888888889,18.552777777777777
869.4444444444445,19.406944444444445
888.8888888888889,20.28611111111111
897.2222222222222,21.179166666666667
886.1111111111111,22.070833333333333
858.3333333333334,22.943055555555556
852.7777777777778,23.79861111111111
847.2222222222222,24.648611111111112
819.4444444444445,25.481944444444444
852.7777777777778,26.318055555555556
902.7777777777778,27.195833333333333
911.1111111111111,28.102777777777778
858.3333333333334,28.9875
838.8888888888889,29.836111111111112
813.8888888888889,30.6625
791.6666666666666,31.46527777777778
805.5555555555555,32.263888888888886
805.5555555555555,33.06944444444444
800.0,33.87222222222222
786.1111111111111,34.665277777777774
805.5555555555555,35.46111111111111
755.5555555555555,36.24166666666667
761.1111111111111,37.0
786.1111111111111,37.77361111111111
805.5555555555555,38.56944444444444
841.6666666666666,39.393055555555556
852.7777777777778,40.24027777777778
786.1111111111111,41.05972222222222
755.5555555555555,41.830555555555556
775.0,42.59583333333333
794.4444444444445,43.38055555555555
808.3333333333334,44.18194444444445
833.3333333333334,45.00277777777778
844.4444444444445,45.84166666666667
836.1111111111111,46.68194444444445
816.6666666666666,47.50833333333333
783.3333333333334,48.30833333333333
783.3333333333334,49.09166666666667
791.6666666666666,49.87916666666667
825.0,50.6875
808.3333333333334,51.50416666666667
805.5555555555555,52.31111111111111
805.5555555555555,53.11666666666667
808.3333333333334,53.923611111111114
838.8888888888889,54.74722222222222
869.4444444444445,55.60138888888889
888.8888888888889,56.480555555555554
913.8888888888889,57.38194444444444
955.5555555555555,58.31666666666667
922.2222222222222,59.25555555555555
861.1111111111111,60.147222222222226
894.4444444444445,61.025
891.6666666666666,61.918055555555554
919.4444444444445,62.82361111111111
955.5555555555555,63.76111111111111
919.4444444444445,64.6986111111111
880.5555555555555,65.59861111111111
877.7777777777778,66.47777777777777
872.2222222222222,67.35277777777777
877.7777777777778,68.22777777777777
888.8888888888889,69.11111111111111
927.7777777777778,70.01944444444445
916.6666666666666,70.94166666666666
844.4444444444445,71.82222222222222
838.8888888888889,72.66388888888889
908.3333333333334,73.5375
916.6666666666666,74.45
933.3333333333334,75.375
883.3333333333334,76.28333333333333
869.4444444444445,77.15972222222223
858.3333333333334,78.02361111111111
877.7777777777778,78.89166666666667
838.8888888888889,79.75
816.6666666666666,80.57777777777778
866.6666666666666,81.41944444444445
875.0,82.29027777777777
850.0,83.15277777777777
830.5555555555555,83.99305555555556
836.1111111111111,84.82638888888889
825.0,85.65694444444445
902.7777777777778,86.52083333333333
900.0,87.42222222222222
869.4444444444445,88.30694444444444
875.0,89.17916666666666
841.6666666666666,90.0375
836.1111111111111,90.87638888888888
830.5555555555555,91.70972222222223
838.8888888888889,92.54444444444445
861.1111111111111,93.39444444444445
875.0,94.2625
830.5555555555555,95.11527777777778
800.0,95.93055555555556
836.1111111111111,96.74861111111112
855.5555555555555,97.59444444444445
861.1111111111111,98.45277777777778
872.2222222222222,99.31944444444444
847.2222222222222,100.17916666666666
866.6666666666666,101.03611111111111
855.5555555555555,101.89722222222223
844.4444444444445,102.74722222222222
858.3333333333334,103.59861111111111
897.2222222222222,104.47638888888889
905.5555555555555,105.37777777777778
919.4444444444445,106.29027777777777
883.3333333333334,107.19166666666666
863.8888888888889,108.06527777777778
880.5555555555555,108.9375
877.7777777777778,109.81666666666666
891.6666666666666,110.70138888888889
908.3333333333334,111.60138888888889
911.1111111111111,112.5111111111111
855.5555555555555,113.39444444444445
802.7777777777778,114.22361111111111
772.2222222222222,115.0111111111111
794.4444444444445,115.79444444444445
825.0,116.60416666666667
819.4444444444445,117.4263888888889
813.8888888888889,118.24305555555556
766.6666666666666,119.03333333333333
772.2222222222222,119.80277777777778
772.2222222222222,120.575
750.0,121.33611111111111
775.0,122.09861111111111
811.1111111111111,122.89166666666667
802.7777777777778,123.6986111111111
836.1111111111111,124.51805555555555
813.8888888888889,125.34305555555555
786.1111111111111,126.14305555555555
794.4444444444445,126.93333333333334
830.5555555555555,127.74583333333334
838.8888888888889,128.58055555555555
861.1111111111111,129.43055555555554
861.1111111111111,130.29166666666666
830.5555555555555,131.1375
822.2222222222222,131.9638888888889
802.7777777777778,132.7763888888889
788.8888888888889,133.57222222222222
802.7777777777778,134.36805555555554
844.4444444444445,135.19166666666666
844.4444444444445,136.0361111111111
825.0,136.87083333333334
