rr_ms,time_s
813.8888888888889,0.6208333333333333
811.1111111111111,1.4333333333333333
788.8888888888889,2.2333333333333334
791.6666666666666,3.0236111111111112
788.8888888888889,3.813888888888889
816.6666666666666,4.616666666666666
844.4444444444445,7.094444444444444
811.1111111111111,7.9222222222222225
788.8888888888889,8.722222222222221
772.2222222222222,9.502777777777778
838.8888888888889,10.308333333333334
855.5555555555555,11.155555555555555
822.2222222222222,11.994444444444444
827.7777777777778,12.819444444444445
822.2222222222222,13.644444444444444
794.4444444444445,14.452777777777778
797.2222222222222,15.248611111111112
791.6666666666666,16.043055555555554
822.2222222222222,16.85
869.4444444444445,17.695833333333333
822.2222222222222,18.541666666666668
786.1111111111111,19.345833333333335
791.6666666666666,20.134722222222223
775.0,20.918055555555554
786.1111111111111,21.698611111111113
811.1111111111111,22.497222222222224
816.6666666666666,23.31111111111111
827.7777777777778,24.133333333333333
844.4444444444445,24.969444444444445
805.5555555555555,25.794444444444444
775.0,26.584722222222222
800.0,27.372222222222224
788.8888888888889,28.166666666666668
858.3333333333334,28.990277777777777
841.6666666666666,29.84027777777778
825.0,30.67361111111111
802.7777777777778,31.4875
836.1111111111111,32.30694444444445
791.6666666666666,33.12083333333333
788.8888888888889,33.91111111111111
819.4444444444445,34.71527777777778
844.4444444444445,35.547222222222224
880.5555555555555,36.40972222222222
822.2222222222222,37.26111111111111
777.7777777777778,38.06111111111111
802.7777777777778,38.85138888888889
811.1111111111111,39.65833333333333
797.2222222222222,40.4625
836.1111111111111,41.27916666666667
830.5555555555555,42.1125
825.0,42.94027777777778
811.1111111111111,43.75833333333333
788.8888888888889,44.55833333333333
780.5555555555555,45.34305555555556
808.3333333333334,46.1375
841.6666666666666,46.9625
833.3333333333334,47.8
830.5555555555555,48.63194444444444
805.5555555555555,49.45
777.7777777777778,50.24166666666667
797.2222222222222,51.02916666666667
780.5555555555555,51.81805555555555
791.6666666666666,52.604166666666664
855.5555555555555,53.42777777777778
847.2222222222222,54.27916666666667
822.2222222222222,55.11388888888889
783.3333333333334,55.916666666666664
786.1111111111111,56.701388888888886
786.1111111111111,57.4875
816.6666666666666,58.28888888888889
811.1111111111111,59.102777777777774
850.0,59.93333333333333
833.3333333333334,60.775
811.1111111111111,61.59722222222222
783.3333333333334,62.394444444444446
772.2222222222222,63.172222222222224
786.1111111111111,63.951388888888886
802.7777777777778,64.74583333333334
841.6666666666666,65.56805555555556
825.0,66.40138888888889
811.1111111111111,67.21944444444445
777.7777777777778,68.01388888888889
800.0,68.80277777777778
788.8888888888889,69.59722222222223
800.0,70.39166666666667
816.6666666666666,71.2
858.3333333333334,72.0375
830.5555555555555,72.88194444444444
786.1111111111111,73.69027777777778
783.3333333333334,74.475
791.6666666666666,75.2625
