window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.8236111111111111,300.8236111111111,243,926.989,251.332,127.995,114,47.107,67.71,30.47,80.9,23763.434674,6767.275,4036.933942,44381.214391,62.636,37.364,1.6763,90.693,343.672,0.2639,3.7894,4.4937,0.683948955339448
60.82361111111111,360.8236111111111,244,923.862,254.151,119.17,110,45.267,67.98,30.47,82.76,17721.926153,4690.884075,2384.01486,30977.371093,66.303,33.697,1.9676,84.413,349.371,0.2416,4.1388,4.4697,0.6979068278129333
120.8236111111111,420.8236111111111,233,987.101,321.974,97.186,110,47.414,65.32,32.38,82.76,8999.597537,4532.819327,3002.176943,21242.551539,60.157,39.843,1.5098,68.816,450.109,0.1529,6.5408,4.491,0.5155601608481026
180.82361111111112,480.8236111111111,236,1008.651,340.918,114.665,101,42.979,64.39,32.38,82.76,16632.856244,7414.968824,4533.153014,36277.330519,62.06,37.94,1.6357,81.252,475.236,0.171,5.8489,4.5867,0.4104726298387868
240.82361111111112,540.8236111111112,229,1094.481,402.313,145.192,102,44.737,60.9,30.0,82.76,25360.184347,10089.071035,5486.925256,51274.71045,64.773,35.227,1.8387,102.892,559.576,0.1839,5.4385,4.7602,0.3437374476126253
300.8236111111111,600.8236111111112,219,1107.801,406.855,150.943,105,48.165,60.3,30.0,82.76,34287.863664,13375.764773,6129.008998,68231.004201,68.577,31.423,2.1824,106.979,565.347,0.1892,5.2847,4.7816,0.3627551871711507
360.8236111111111,660.8236111111112,217,1090.143,389.955,154.121,99,45.833,60.63,30.0,79.41,30324.868666,14556.770568,5309.816148,64188.5738,73.273,26.727,2.7415,109.209,540.558,0.202,4.9498,4.7711,0.3093607993393824
420.8236111111111,720.8236111111112,232,1028.005,348.621,180.268,96,41.558,63.08,30.0,79.41,24278.093241,20930.695419,3453.170119,62111.271836,85.838,14.162,6.0613,127.716,476.196,0.2682,3.7286,4.784,0.36816788296011715
480.8236111111111,780.8236111111112,232,1049.377,361.888,182.351,106,45.887,62.1,30.0,79.41,22136.624328,18375.498405,3100.883606,55369.954261,85.561,14.439,5.9259,129.201,495.21,0.2609,3.8329,4.8061,0.449104107633326
540.8236111111111,840.8236111111111,245,1002.608,321.219,167.726,97,39.754,63.96,30.08,79.41,34163.673618,21349.595556,5379.314171,79272.87072,79.875,20.125,3.9688,118.842,438.452,0.271,3.6894,4.7169,0.4218412425993578
