window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
64.82777777777778,364.8277777777778,197,1074.676,481.078,139.933,30,15.306,64.53,30.04,93.51,16656.03317,3941.413943,1083.728961,26785.728626,78.434,21.566,3.6369,99.198,673.076,0.1474,6.7852,4.8246,0.07975944562592392
124.82777777777778,424.8277777777778,228,998.051,461.281,100.383,24,10.573,68.76,30.04,93.51,5078.900984,171.632487,239.814815,6143.346244,41.714,58.286,0.7157,71.136,648.46,0.1097,9.1158,4.664,0.06176946260255306
184.82777777777778,484.8277777777778,275,845.232,288.432,71.701,19,6.934,75.0,30.13,93.51,5252.946315,118.35181,273.653189,6371.206006,30.191,69.809,0.4325,50.691,404.743,0.1252,7.9845,4.3121,0.16544814233266994
244.82777777777778,544.8277777777778,335,774.577,35.445,26.529,19,5.689,77.63,69.68,93.51,4330.302415,64.375932,358.294393,5388.344879,15.231,84.769,0.1797,18.786,46.474,0.4042,2.4739,2.941,1.7189076208420597
304.8277777777778,604.8277777777778,385,780.159,35.93,26.361,22,5.729,77.08,69.68,93.51,84.848261,34.244932,411.275769,646.92144,7.686,92.314,0.0833,18.664,47.261,0.3949,2.5322,2.9455,1.7386966242528434
364.8277777777778,664.8277777777778,375,799.837,34.304,26.056,20,5.348,75.15,67.08,83.08,23.952289,9.282171,418.949495,524.126306,2.168,97.832,0.0222,18.449,44.869,0.4112,2.4321,2.9179,1.7384635553620031
424.8277777777778,724.8277777777778,368,813.829,43.24,27.06,22,5.995,73.93,64.67,83.08,13.359847,11.039325,437.264435,537.535949,2.462,97.538,0.0252,19.161,58.071,0.33,3.0307,3.0464,1.3786565716717731
484.8277777777778,784.8277777777778,358,838.773,48.814,28.127,26,7.283,71.77,61.71,82.44,13.583114,12.875115,464.205859,569.527195,2.699,97.301,0.0277,19.915,66.098,0.3013,3.3191,3.1194,1.4306834729373288
544.8277777777778,844.8277777777778,344,872.351,55.96,29.717,30,8.746,69.06,58.06,79.12,22.524929,13.7332,508.719489,628.782442,2.629,97.371,0.027,21.043,76.29,0.2758,3.6255,3.2056,1.2179514289651436
604.8277777777778,904.8277777777778,332,902.0,53.502,30.973,30,9.063,66.75,58.06,76.87,18.186302,14.674507,531.08624,652.438784,2.689,97.311,0.0276,21.934,72.415,0.3029,3.3016,3.2009,1.4358745707580285
664.8277777777778,964.8277777777778,324,926.843,46.864,31.484,32,9.907,64.9,58.06,74.23,18.252319,16.522479,542.682977,669.595951,2.955,97.045,0.0304,22.297,62.412,0.3572,2.7992,3.1435,1.437635547080928
724.8277777777778,1024.8277777777778,317,947.862,38.579,34.56,36,11.392,63.41,57.6,73.72,22.309595,33.143451,594.134598,746.998031,5.284,94.716,0.0558,24.476,48.761,0.502,1.9922,3.0768,1.7125912696994512
784.8277777777778,1084.8277777777778,312,962.5,29.387,35.245,35,11.254,62.4,57.6,73.72,6.05828,38.176671,612.949138,757.193509,5.863,94.137,0.0623,24.962,33.228,0.7512,1.3312,2.9188,1.6927280886218763
844.8277777777778,1144.8277777777778,310,965.726,29.488,35.181,35,11.327,62.19,57.6,73.72,7.394435,40.883357,626.041066,776.555151,6.13,93.87,0.0653,24.917,33.44,0.7451,1.3421,2.9208,1.6251862694022396
904.8277777777778,1204.8277777777778,310,968.575,29.393,35.856,40,12.945,62.0,57.6,73.72,7.657625,39.819595,631.522761,785.329386,5.931,94.069,0.0631,25.395,32.909,0.7717,1.2959,2.9221,1.5463797764669633
964.8277777777778,1264.8277777777778,309,971.485,29.268,35.756,38,12.338,61.82,57.6,73.72,6.243612,13.181632,589.552942,707.131596,2.187,97.813,0.0224,25.325,32.741,0.7735,1.2928,2.9186,1.5249064375193697
1024.8277777777778,1324.8277777777778,308,972.718,27.814,33.267,36,11.726,61.73,57.91,66.06,6.065145,11.168603,568.389961,683.447353,1.927,98.073,0.0196,23.561,31.499,0.748,1.3369,2.8705,2.178532444324067
1084.8277777777778,1384.8277777777778,307,974.584,28.045,33.04,35,11.438,61.62,57.75,65.45,9.322866,10.229873,586.513368,709.169937,1.714,98.286,0.0174,23.4,32.023,0.7307,1.3685,2.8747,1.59327018032876
1144.8277777777778,1444.8277777777778,307,977.334,28.15,33.188,34,11.111,61.44,57.29,65.45,12.872397,10.125002,593.533439,720.544306,1.677,98.323,0.0171,23.506,32.13,0.7316,1.3669,2.8781,1.5040773967762742
1204.8277777777778,1504.8277777777778,306,979.92,28.017,32.809,33,10.82,61.28,57.29,65.06,11.783768,9.999126,586.261606,710.957781,1.677,98.323,0.0171,23.237,32.093,0.7241,1.3811,2.8726,1.4444443466821342
1264.8277777777778,1564.8277777777778,273,986.07,65.907,64.961,38,13.971,61.01,30.68,65.06,5978.258271,459.418553,621.351986,8150.567835,42.508,57.492,0.7394,45.953,81.092,0.5667,1.7647,3.5713,1.0291784028410444
1324.8277777777778,1624.8277777777778,212,989.085,73.029,71.503,29,13.744,60.86,30.68,65.06,37274.032713,498.671508,473.754695,42400.377246,51.281,48.719,1.0526,50.579,90.046,0.5617,1.7803,3.6584,0.7963742745502934
1384.8277777777778,1684.8277777777778,151,992.954,84.414,82.132,24,16.0,60.68,30.68,65.06,118497.266126,692.047147,324.807093,129006.490632,68.058,31.942,2.1306,58.085,104.296,0.5569,1.7956,3.7823,0.607110225084688
1444.8277777777778,1744.8277777777778,90,998.735,106.715,102.906,17,19.101,60.46,30.68,65.06,149324.512184,772.369857,187.25418,162934.686946,80.487,19.513,4.1247,72.781,132.208,0.5505,1.8165,3.9833,0.5826901849956347
