window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
1.4930555555555556,301.49305555555554,235,989.078,200.19,122.852,98,41.88,62.52,32.58,87.8,16574.159297,11470.994194,1495.593534,43001.465264,88.466,11.534,7.6699,87.056,269.395,0.3232,3.0945,4.3702,0.9794503500058886
61.49305555555556,361.49305555555554,226,1028.343,187.272,126.962,105,46.667,59.76,32.58,81.82,17177.399584,10478.330565,1580.841813,42451.418112,86.891,13.109,6.6283,89.976,249.091,0.3612,2.7684,4.3505,1.135617484661664
121.49305555555556,421.49305555555554,250,1028.322,156.019,112.106,114,45.783,59.31,32.58,74.74,5432.331078,8718.537501,1712.029443,22954.395609,83.586,16.414,5.0925,79.414,205.857,0.3858,2.5922,4.2135,1.2637374224036353
181.49305555555554,481.49305555555554,300,983.046,92.127,61.796,125,41.806,61.61,51.67,87.45,1319.866342,1557.307567,1541.703833,5504.274292,50.252,49.748,1.0101,43.767,122.716,0.3567,2.8038,3.7301,1.8315725516062298
241.49305555555554,541.4930555555555,309,956.481,87.004,56.51,114,37.013,63.28,52.17,87.45,1227.354691,1184.854156,1342.047603,4766.180987,46.89,53.11,0.8829,40.023,116.35,0.344,2.9071,3.6681,1.6609957220989504
301.49305555555554,601.4930555555555,311,954.037,82.473,53.668,108,34.839,63.39,52.17,87.45,1080.704469,1248.489589,1205.45347,4562.038332,50.877,49.123,1.0357,38.009,110.267,0.3447,2.9011,3.6223,1.7975298256893915
361.49305555555554,661.4930555555555,317,936.54,76.455,48.469,96,30.38,64.51,52.17,87.45,1264.737886,1059.482413,1115.080314,4596.516428,48.722,51.278,0.9501,34.326,102.53,0.3348,2.9869,3.5465,1.6865869411636012
421.49305555555554,721.4930555555555,319,926.115,105.733,61.442,93,29.245,65.48,36.36,87.45,773.694769,927.704651,988.365917,3568.236913,48.417,51.583,0.9386,43.494,143.064,0.304,3.2892,3.794,1.298622809159923
481.49305555555554,781.4930555555555,290,977.308,184.082,96.565,93,32.18,63.06,35.7,82.13,5113.439897,8962.237056,1942.5009,22437.214171,82.187,17.813,4.6138,68.392,251.187,0.2723,3.6727,4.235,0.7961418493243863
541.4930555555555,841.4930555555555,265,1070.66,259.881,101.873,92,34.848,58.9,34.23,82.13,4267.344552,9395.782442,2187.766064,22355.661059,81.113,18.887,4.2947,72.145,360.377,0.2002,4.9952,4.415,0.6222157190361122
601.4930555555555,901.4930555555555,235,1173.18,316.18,124.463,90,38.462,54.89,34.23,82.13,3815.87764,9935.46566,2519.33186,22871.908917,79.772,20.228,3.9437,88.196,438.362,0.2012,4.9703,4.5873,0.5357518057790649
661.4930555555555,961.4930555555555,225,1184.123,330.179,147.277,93,41.518,54.81,34.23,82.76,6347.598193,20678.41131,3854.87402,40988.928443,84.287,15.713,5.3642,104.374,455.129,0.2293,4.3606,4.6767,0.5196618490252314
721.4930555555555,1021.4930555555555,206,1201.807,346.269,187.263,91,44.39,54.57,34.23,83.08,9493.149591,16146.599683,2411.71596,38039.741299,87.005,12.995,6.6951,132.705,471.375,0.2815,3.5521,4.7963,0.5589427649150659
781.4930555555555,1081.4930555555557,216,1168.724,370.841,175.418,94,43.721,56.52,31.35,83.08,10251.215208,20430.994217,4809.470588,46604.975256,80.945,19.055,4.2481,124.318,509.5,0.244,4.0984,4.8017,0.4614560234631787
841.4930555555555,1141.4930555555557,197,1151.368,401.924,199.37,88,44.898,57.97,31.35,83.08,15465.769548,28667.193954,5363.361655,63451.305218,84.24,15.76,5.345,141.333,550.554,0.2567,3.8954,4.891,0.40965994064019
901.4930555555555,1201.4930555555557,199,1155.207,423.226,196.334,88,44.444,58.14,31.35,83.08,17394.39702,21791.44496,4188.34736,57193.973411,83.878,16.122,5.2029,139.178,582.125,0.2391,4.1826,4.9086,0.37923533054015135
961.4930555555555,1261.4930555555557,174,1307.982,459.902,201.826,89,51.445,52.23,31.26,83.08,28874.164347,26848.071366,5002.673974,79384.180671,84.293,15.707,5.3667,143.062,634.471,0.2255,4.435,4.9579,0.40145938029123746
1021.4930555555555,1321.4930555555557,180,1368.781,416.265,163.272,93,51.955,48.28,31.26,77.14,34808.442991,28215.719731,3276.367852,85642.825992,89.596,10.404,8.6119,115.767,577.192,0.2006,4.9858,4.8249,0.5153421578243567
1081.4930555555557,1381.4930555555557,193,1327.95,371.537,142.698,95,49.479,48.53,31.26,64.48,24686.738833,25557.794111,3288.870642,68968.249353,88.599,11.401,7.771,101.122,515.61,0.1961,5.0989,4.7172,0.48298896744329334
1141.4930555555557,1441.4930555555557,227,1225.159,343.235,126.062,100,44.248,52.21,31.26,73.97,19714.013213,8116.034967,1997.800752,37263.005055,80.247,19.753,4.0625,89.336,477.116,0.1872,5.3407,4.6296,0.5021108147482382
1201.4930555555557,1501.4930555555557,224,1246.292,347.663,116.956,106,47.534,51.41,31.26,73.97,12190.38797,5519.261179,2384.050924,25339.950569,69.835,30.165,2.3151,82.846,484.639,0.1709,5.8499,4.6037,0.5164766866030495
1261.4930555555557,1561.4930555555557,222,1259.309,347.243,105.7,107,48.416,50.91,31.35,73.97,6721.844489,3688.913782,2490.993042,15757.677411,59.692,40.308,1.4809,74.911,485.329,0.1543,6.4788,4.5606,0.5041859829960919
1321.4930555555557,1621.4930555555557,211,1249.618,337.259,106.098,106,50.476,51.15,32.0,73.97,10289.208699,4041.503741,2597.542166,20792.665892,60.875,39.125,1.5559,75.2,470.991,0.1597,6.2631,4.5492,0.5683509073423358
1381.4930555555557,1681.4930555555557,160,1317.361,361.166,117.607,86,54.088,48.98,32.0,73.97,13174.706899,5053.518821,2720.250515,26483.861142,65.007,34.993,1.8577,83.42,503.908,0.1655,6.0406,4.6236,0.6075334278369536
1441.4930555555557,1741.4930555555557,112,1485.392,339.184,137.477,71,63.964,42.84,31.58,63.53,9669.957797,1449.49223,937.579211,14727.48614,60.723,39.277,1.546,97.541,469.657,0.2077,4.815,4.661,0.7683270790677804
1501.4930555555557,1801.4930555555557,107,1367.549,360.293,175.767,63,59.434,47.21,31.58,78.55,25360.131775,4481.035301,485.199534,38686.755977,90.23,9.77,9.2354,124.781,494.016,0.2526,3.9591,4.7899,0.9776596782504472
