window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.9236111111111112,300.9236111111111,464,646.677,35.423,26.684,30,6.479,93.06,78.55,110.2,96.808954,150.088469,463.182105,850.778103,24.473,75.527,0.324,18.888,46.398,0.4071,2.4565,2.9427,1.7667772880299328
60.923611111111114,360.9236111111111,467,642.827,34.046,24.719,24,5.15,93.6,78.55,110.2,110.516879,141.145166,431.017511,799.540242,24.669,75.331,0.3275,17.498,44.857,0.3901,2.5635,2.8948,1.7001693296601823
120.92361111111111,420.9236111111111,469,639.57,31.231,22.951,16,3.419,94.04,82.13,110.2,103.650547,134.737389,366.814222,722.714929,26.864,73.136,0.3673,16.246,41.071,0.3956,2.528,2.8243,1.6281459410439674
180.92361111111111,480.9236111111111,468,637.761,30.85,22.011,11,2.355,94.3,82.13,105.37,63.50647,153.968805,390.857951,707.330882,28.26,71.74,0.3939,15.581,40.752,0.3823,2.6156,2.8027,1.6312325722615206
240.92361111111111,540.9236111111111,468,638.657,32.91,22.559,10,2.141,94.2,79.7,105.37,63.179337,168.018257,387.195206,732.198729,30.262,69.738,0.4339,15.969,43.717,0.3653,2.7377,2.8439,1.6471291835354835
300.9236111111111,600.9236111111111,468,638.082,33.719,22.988,10,2.141,94.29,79.7,105.37,87.349388,265.49082,405.913462,885.217536,39.543,60.457,0.6541,16.272,44.823,0.363,2.7546,2.863,1.6460789300347805
360.9236111111111,660.9236111111111,469,636.662,33.988,22.83,8,1.709,94.51,79.7,109.64,88.975017,256.652753,403.083245,883.268631,38.902,61.098,0.6367,16.16,45.268,0.357,2.8012,2.8642,1.6172845089264805
420.9236111111111,720.9236111111111,469,636.828,35.779,23.566,10,2.137,94.51,79.7,109.64,82.180759,356.100182,402.338322,981.809927,46.952,53.048,0.8851,16.682,47.77,0.3492,2.8636,2.9014,1.6049027572687091
480.9236111111111,780.9236111111111,469,639.878,38.283,25.345,20,4.274,94.1,78.83,109.64,105.505886,471.957699,447.637266,1196.240205,51.322,48.678,1.0543,17.941,51.082,0.3512,2.8473,2.9621,1.603153144346207
540.9236111111111,840.9236111111111,471,636.895,36.241,24.498,18,3.83,94.51,78.83,109.64,97.887125,490.80815,484.270609,1238.98603,50.335,49.665,1.0135,17.341,48.229,0.3595,2.7813,2.9224,1.6210794874495862
600.9236111111111,900.9236111111111,469,640.518,36.72,24.752,19,4.06,93.98,78.83,109.64,107.167228,431.625382,482.460361,1188.520838,47.219,52.781,0.8946,17.521,48.884,0.3584,2.79,2.9327,1.5835845336077665
660.9236111111111,960.9236111111111,465,645.741,37.795,26.052,25,5.388,93.23,78.83,109.09,96.5377,401.771419,576.269114,1251.312531,41.079,58.921,0.6972,18.441,50.168,0.3676,2.7204,2.9662,1.6503056201952035
720.9236111111111,1020.9236111111111,461,651.223,39.667,26.661,28,6.087,92.47,76.6,108.54,86.664791,407.155133,564.078667,1234.266667,41.921,58.079,0.7218,18.872,52.828,0.3572,2.7992,2.9987,1.724914313636465
780.9236111111111,1080.923611111111,460,652.011,36.582,25.315,20,4.357,92.31,76.6,108.54,64.677503,374.800274,566.988434,1188.295672,39.797,60.203,0.661,17.92,48.532,0.3692,2.7082,2.9394,1.6084323819320816
840.9236111111111,1140.923611111111,457,655.884,36.763,25.793,20,4.386,91.76,76.6,108.54,79.239856,390.393114,507.20704,1152.906421,43.493,56.507,0.7697,18.258,48.68,0.3751,2.6662,2.9488,1.6794921673569738
900.9236111111111,1200.923611111111,456,657.444,36.391,25.331,19,4.176,91.54,76.6,108.54,76.340061,399.790787,438.442612,1060.218514,47.694,52.306,0.9118,17.932,48.24,0.3717,2.6902,2.937,1.7076763520175136
960.9236111111111,1260.923611111111,455,658.156,35.316,24.491,15,3.304,91.43,76.6,108.54,75.715143,330.067834,378.618545,916.903637,46.575,53.425,0.8718,17.337,46.838,0.3701,2.7016,2.9096,1.7444431446769235
1020.9236111111111,1320.923611111111,457,656.595,31.35,22.508,8,1.754,91.59,80.3,104.35,56.444393,188.900867,325.911704,681.859123,36.693,63.307,0.5796,15.932,41.373,0.3851,2.5969,2.819,1.6940082629810402
1080.923611111111,1380.923611111111,450,666.019,31.05,22.756,8,1.782,90.28,78.55,101.89,49.745515,152.945671,364.250978,681.794839,29.572,70.428,0.4199,16.109,40.849,0.3943,2.5358,2.8183,1.7022759030930361
1140.923611111111,1440.923611111111,449,667.57,31.979,23.323,11,2.455,90.08,78.55,103.35,75.911985,192.170577,359.965849,762.712703,34.805,65.195,0.5339,16.51,42.104,0.3921,2.5501,2.8421,1.6420726363812472
1200.923611111111,1500.923611111111,442,675.88,40.469,26.971,20,4.535,89.07,63.91,103.35,120.784586,232.816246,383.859101,871.790444,37.753,62.247,0.6065,19.093,53.953,0.3539,2.8258,3.0129,1.7036455562943251
1260.923611111111,1560.923611111111,441,678.464,40.113,26.967,19,4.318,88.73,63.91,103.35,299.688586,650.032533,475.338083,1710.46013,57.762,42.238,1.3675,19.09,53.42,0.3574,2.7983,3.0085,1.7273607007285423
1320.923611111111,1620.923611111111,437,684.528,42.041,28.754,26,5.963,87.97,63.91,103.35,275.350936,686.233825,522.679792,1788.872941,56.765,43.235,1.3129,20.355,55.862,0.3644,2.7444,3.0558,1.4842341182473402
1380.923611111111,1680.923611111111,437,684.948,42.658,29.447,29,6.651,87.92,63.91,103.35,267.984621,768.809942,599.209735,1944.259981,56.199,43.801,1.283,20.846,56.611,0.3682,2.7157,3.0719,1.464563075069364
1440.923611111111,1740.923611111111,436,686.806,40.512,29.411,30,6.897,87.65,63.91,100.0,224.661057,642.604658,617.846297,1753.456191,50.982,49.018,1.0401,20.821,53.376,0.3901,2.5636,3.0458,1.7789505109354737
1500.923611111111,1800.923611111111,439,684.2,38.16,29.152,31,7.078,87.96,72.24,100.47,75.690168,334.348753,536.961093,1064.751257,38.373,61.627,0.6227,20.637,49.865,0.4139,2.4162,3.0124,1.8035012871047382
