rr_ms,time_s
536.1111111111111,0.4263888888888889
613.8888888888889,1.0013888888888889
597.2222222222222,2.7041666666666666
602.7777777777778,3.3041666666666667
644.4444444444445,4.727777777777778
583.3333333333334,5.341666666666667
613.8888888888889,5.940277777777778
719.4444444444445,6.606944444444444
669.4444444444445,7.301388888888889
661.1111111111111,7.966666666666667
719.4444444444445,8.656944444444445
605.5555555555555,9.319444444444445
583.3333333333334,9.91388888888889
638.8888888888889,11.85
594.4444444444445,12.466666666666667
638.8888888888889,13.083333333333334
663.8888888888889,14.565277777777778
744.4444444444445,15.269444444444444
733.3333333333334,16.555555555555557
755.5555555555555,17.3
575.0,19.009722222222223
666.6666666666666,19.630555555555556
630.5555555555555,20.279166666666665
563.8888888888889,20.87638888888889
625.0,21.470833333333335
750.0,23.705555555555556
575.0,24.368055555555557
630.5555555555555,24.970833333333335
866.6666666666666,25.719444444444445
730.5555555555555,26.518055555555556
613.8888888888889,27.190277777777776
697.2222222222222,28.8125
700.0,29.511111111111113
561.1111111111111,30.141666666666666
675.0,32.079166666666666
702.7777777777778,32.768055555555556
677.7777777777778,33.458333333333336
580.5555555555555,34.0875
630.5555555555555,35.84027777777778
697.2222222222222,37.018055555555556
752.7777777777778,37.74305555555556
705.5555555555555,38.47222222222222
611.1111111111111,39.13055555555555
700.0,39.78611111111111
605.5555555555555,40.43888888888889
638.8888888888889,41.858333333333334
636.1111111111111,42.49583333333333
636.1111111111111,43.13194444444444
644.4444444444445,43.772222222222226
697.2222222222222,44.44305555555555
630.5555555555555,45.106944444444444
705.5555555555555,45.775
663.8888888888889,46.459722222222226
727.7777777777778,48.30555555555556
738.8888888888889,49.03888888888889
741.6666666666666,49.77916666666667
711.1111111111111,51.06944444444444
650.0,51.75
638.8888888888889,52.394444444444446
555.5555555555555,54.041666666666664
588.8888888888889,54.61388888888889
741.6666666666666,55.27916666666667
666.6666666666666,55.983333333333334
655.5555555555555,56.644444444444446
505.55555555555554,57.225
552.7777777777778,58.74027777777778
550.0,59.291666666666664
538.8888888888889,59.83611111111111
561.1111111111111,60.38611111111111
675.0,61.00416666666667
758.3333333333334,61.72083333333333
727.7777777777778,62.46388888888889
716.6666666666666,63.18611111111111
705.5555555555555,64.75277777777778
702.7777777777778,65.45694444444445
688.8888888888889,66.15277777777777
705.5555555555555,66.85
661.1111111111111,67.53333333333333
747.2222222222222,68.2375
744.4444444444445,68.98333333333333
622.2222222222222,69.66666666666667
550.0,70.25277777777778
713.8888888888889,72.15138888888889
569.4444444444445,72.79305555555555
572.2222222222222,73.3638888888889
736.1111111111111,74.01805555555555
705.5555555555555,75.66111111111111
594.4444444444445,76.31111111111112
686.1111111111111,76.95138888888889
758.3333333333334,77.67361111111111
647.2222222222222,78.37638888888888
797.2222222222222,79.09861111111111
741.6666666666666,79.86805555555556
691.6666666666666,80.58472222222223
772.2222222222222,81.31666666666666
688.8888888888889,82.04722222222222
688.8888888888889,82.73611111111111
822.2222222222222,83.49166666666666
675.0,84.24027777777778
652.7777777777778,84.90416666666667
755.5555555555555,85.60833333333333
541.6666666666666,86.25694444444444
758.3333333333334,86.90694444444445
591.6666666666666,87.58194444444445
777.7777777777778,88.26666666666667
652.7777777777778,88.98194444444445
588.8888888888889,90.12777777777778
702.7777777777778,90.77361111111111
772.2222222222222,91.5111111111111
708.3333333333334,92.25138888888888
741.6666666666666,92.97638888888889
736.1111111111111,93.71527777777777
722.2222222222222,94.44444444444444
691.6666666666666,95.15138888888889
630.5555555555555,95.8125
750.0,97.04166666666667
608.3333333333334,99.45694444444445
700.0,100.11111111111111
702.7777777777778,100.8125
625.0,101.47638888888889
