window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.4263888888888889,300.4263888888889,349,684.854,91.264,95.993,200,57.471,88.89,46.15,118.68,2030.531582,4271.962602,2395.766494,11013.956372,64.069,35.931,1.7831,67.975,109.716,0.6196,1.6141,3.8726,2.0031677643238437
60.42638888888889,360.4263888888889,351,688.549,89.472,96.496,206,58.857,88.35,46.15,118.03,2064.324085,4005.562811,2203.660347,10474.638221,64.51,35.49,1.8177,68.331,106.496,0.6416,1.5585,3.8619,2.0125473068498057
120.4263888888889,420.4263888888889,348,691.299,89.44,92.727,194,55.908,87.98,46.15,118.03,361.612991,943.896606,1868.745878,3469.686838,33.559,66.441,0.5051,65.663,108.108,0.6074,1.6464,3.8512,2.0311377861406514
180.42638888888888,480.4263888888889,351,683.523,64.858,81.218,200,57.143,88.59,72.24,118.03,197.920029,1012.660445,1758.813908,3302.448557,36.539,63.461,0.5758,57.512,71.454,0.8049,1.2424,3.6138,2.316769727986002
240.42638888888888,540.4263888888888,343,687.82,65.634,82.102,203,59.357,88.04,71.29,118.03,174.023401,1067.045112,1829.790567,3420.652019,36.835,63.165,0.5832,58.139,72.358,0.8035,1.2446,3.624,2.3820971559217794
300.4263888888889,600.4263888888888,347,687.2,64.922,79.61,199,57.514,88.1,68.35,118.03,173.184109,961.344086,1553.507243,3014.367693,38.227,61.773,0.6188,56.374,72.469,0.7779,1.2855,3.6112,2.3722334872838875
360.4263888888889,660.4263888888888,339,688.799,66.627,79.87,196,57.988,87.94,68.35,113.09,165.035412,1140.997182,1674.260521,3369.066606,40.529,59.471,0.6815,56.56,75.362,0.7505,1.3324,3.6297,2.4415562089143865
420.4263888888889,720.4263888888888,336,686.979,65.613,82.39,203,60.597,88.14,67.29,113.68,198.207057,1182.367704,1844.284556,3637.72915,39.065,60.935,0.6411,58.345,72.152,0.8086,1.2366,3.6243,2.396241012702344
480.4263888888889,780.4263888888888,340,685.4,66.307,83.328,195,57.522,88.36,67.29,113.68,206.355228,1210.768923,1650.592344,3434.349109,42.314,57.686,0.7335,59.009,72.877,0.8097,1.235,3.6335,2.581533485477072
540.4263888888889,840.4263888888889,345,684.316,66.021,84.144,187,54.36,88.5,67.29,113.68,217.480973,1347.389515,1714.556758,3721.035239,44.004,55.996,0.7859,59.585,71.883,0.8289,1.2064,3.6318,2.46080909820894
600.4263888888889,900.4263888888889,348,684.93,65.67,85.503,187,53.89,88.41,67.29,113.68,229.548799,1498.115451,1667.961951,3914.708815,47.318,52.682,0.8982,60.547,70.421,0.8598,1.1631,3.6298,2.4196510257154324
660.4263888888889,960.4263888888889,356,683.489,64.237,86.061,190,53.521,88.56,67.29,116.13,161.492077,1502.422601,1432.764787,3546.406342,51.187,48.813,1.0486,60.94,67.372,0.9045,1.1055,3.6134,2.3068015433729805
720.4263888888889,1020.4263888888889,345,682.979,67.163,87.669,183,53.198,88.68,54.41,116.13,280.223337,1881.630692,1491.59713,4324.849064,55.781,44.219,1.2615,62.074,71.892,0.8634,1.1582,3.6496,2.2590019370324628
780.4263888888889,1080.426388888889,332,697.055,89.574,92.31,182,54.985,87.25,45.28,116.13,1518.872622,3566.574803,1873.788475,8588.151864,65.558,34.442,1.9034,65.372,108.506,0.6025,1.6598,3.8508,2.0165893615827013
840.4263888888889,1140.426388888889,302,720.824,148.857,110.196,172,57.143,85.63,39.49,116.13,5713.984621,11151.756385,1825.488649,23428.498821,85.933,14.067,6.1089,78.05,195.513,0.3992,2.505,4.1835,1.4973927357659516
900.4263888888889,1200.426388888889,299,722.529,150.543,111.176,177,59.396,85.51,39.49,116.13,8869.525205,12249.20694,1977.30895,29552.840483,86.101,13.899,6.1949,78.745,197.802,0.3981,2.5119,4.1925,1.4948790721329115
960.4263888888889,1260.426388888889,297,726.104,149.032,107.799,166,56.081,85.0,39.49,113.09,10710.826777,12496.310923,1887.928108,32878.87222,86.875,13.125,6.6191,76.354,196.446,0.3887,2.5728,4.1761,1.4251741723150668
1020.4263888888889,1320.426388888889,309,722.249,147.606,104.937,168,54.545,85.47,39.49,114.29,10415.121444,10989.613484,1845.431979,30408.350922,85.622,14.378,5.955,74.315,195.07,0.381,2.6249,4.1613,1.4869595532593054
1080.4263888888888,1380.4263888888888,312,703.446,136.836,94.365,175,56.27,87.46,39.49,114.29,4152.973577,7734.881555,1945.635544,17614.544962,79.902,20.098,3.9755,66.819,181.613,0.3679,2.718,4.084,1.5569083711342506
1140.4263888888888,1440.4263888888888,350,677.413,66.262,79.89,190,54.441,89.42,69.23,116.76,275.390409,1620.940121,2034.742141,4454.824872,44.34,55.66,0.7966,56.572,74.706,0.7573,1.3206,3.626,2.154494445396335
1200.4263888888888,1500.4263888888888,359,675.487,63.652,80.221,194,54.19,89.62,69.23,116.76,193.280175,1446.61398,1967.308022,4053.616869,42.374,57.626,0.7353,56.804,69.832,0.8134,1.2293,3.5984,1.9977876883229966
1260.4263888888888,1560.4263888888888,362,678.092,66.644,84.814,205,56.787,89.34,69.01,116.76,178.435492,1067.155394,1951.981406,3530.766773,35.346,64.654,0.5467,60.055,72.638,0.8268,1.2095,3.6397,2.1318095271971518
1320.4263888888888,1620.4263888888888,351,680.168,65.446,87.533,208,59.429,89.03,69.01,116.76,168.55983,1130.437949,2055.333695,3677.181166,35.484,64.516,0.55,61.983,68.734,0.9018,1.1089,3.6294,2.1868348734870837
1380.4263888888888,1680.4263888888888,350,687.492,75.558,96.158,195,55.874,88.22,46.85,116.76,199.941104,1308.056832,1826.823929,3686.590225,41.726,58.274,0.716,68.091,82.351,0.8268,1.2094,3.7488,1.9921166359213736
1440.4263888888888,1740.4263888888888,345,690.346,76.186,98.908,193,56.105,87.87,46.85,109.09,857.774354,3918.788183,2267.316586,8341.508289,63.348,36.652,1.7284,70.04,81.872,0.8555,1.1689,3.7585,2.0285658710193823
1500.4263888888888,1800.4263888888888,317,694.699,85.686,114.292,181,57.278,87.47,45.38,108.54,1333.173916,4896.284252,2448.728977,10429.408033,66.661,33.339,1.9995,80.944,90.179,0.8976,1.1141,3.8633,1.8660878756381527
