rr_ms,time_s
811.1111111111111,0.9527777777777777
875.0,1.7958333333333334
897.2222222222222,2.6819444444444445
841.6666666666666,3.551388888888889
858.3333333333334,4.401388888888889
836.1111111111111,5.248611111111111
844.4444444444445,6.088888888888889
825.0,6.923611111111111
888.8888888888889,7.780555555555556
880.5555555555555,8.665277777777778
836.1111111111111,9.52361111111111
855.5555555555555,10.369444444444444
855.5555555555555,11.225
830.5555555555555,12.068055555555556
811.1111111111111,12.88888888888889
875.0,13.731944444444444
883.3333333333334,14.61111111111111
850.0,15.477777777777778
886.1111111111111,16.345833333333335
830.5555555555555,17.204166666666666
819.4444444444445,18.029166666666665
822.2222222222222,18.85
908.3333333333334,19.71527777777778
880.5555555555555,20.60972222222222
850.0,21.475
863.8888888888889,22.331944444444446
844.4444444444445,23.18611111111111
841.6666666666666,24.029166666666665
838.8888888888889,24.869444444444444
886.1111111111111,25.731944444444444
861.1111111111111,26.605555555555554
858.3333333333334,27.46527777777778
888.8888888888889,28.33888888888889
852.7777777777778,29.209722222222222
836.1111111111111,30.054166666666667
847.2222222222222,30.895833333333332
911.1111111111111,31.775
922.2222222222222,32.69166666666667
883.3333333333334,33.59444444444444
888.8888888888889,34.480555555555554
875.0,35.3625
855.5555555555555,36.227777777777774
877.7777777777778,37.09444444444444
925.0,37.99583333333333
894.4444444444445,38.90555555555556
869.4444444444445,39.7875
886.1111111111111,40.665277777777774
841.6666666666666,41.52916666666667
833.3333333333334,42.36666666666667
875.0,43.22083333333333
877.7777777777778,44.09722222222222
908.3333333333334,44.99027777777778
841.6666666666666,45.86527777777778
861.1111111111111,46.71666666666667
833.3333333333334,47.56388888888889
811.1111111111111,48.38611111111111
891.6666666666666,49.2375
897.2222222222222,50.13194444444444
852.7777777777778,51.00694444444444
847.2222222222222,51.856944444444444
894.4444444444445,52.727777777777774
852.7777777777778,53.60138888888889
830.5555555555555,54.44305555555555
891.6666666666666,55.30416666666667
902.7777777777778,56.201388888888886
902.7777777777778,57.104166666666664
869.4444444444445,57.99027777777778
872.2222222222222,58.861111111111114
850.0,59.72222222222222
836.1111111111111,60.56527777777778
919.4444444444445,61.44305555555555
916.6666666666666,62.361111111111114
908.3333333333334,63.27361111111111
863.8888888888889,64.15972222222223
872.2222222222222,65.02777777777777
858.3333333333334,65.89305555555555
850.0,66.74722222222222
888.8888888888889,67.61666666666666
908.3333333333334,68.51527777777778
855.5555555555555,69.39722222222223
880.5555555555555,70.26527777777778
866.6666666666666,71.13888888888889
833.3333333333334,71.9888888888889
844.4444444444445,72.82777777777778
902.7777777777778,73.70138888888889
933.3333333333334,74.61944444444444
900.0,75.53611111111111
886.1111111111111,76.42916666666666
858.3333333333334,77.3013888888889
877.7777777777778,78.16944444444445
894.4444444444445,79.05555555555556
925.0,79.96527777777777
913.8888888888889,80.88472222222222
850.0,81.76666666666667
872.2222222222222,82.62777777777778
861.1111111111111,83.49444444444444
861.1111111111111,84.35555555555555
866.6666666666666,85.21944444444445
900.0,86.10277777777777
936.1111111111111,87.02083333333333
880.5555555555555,87.92916666666666
877.7777777777778,88.80833333333334
861.1111111111111,89.67777777777778
844.4444444444445,90.53055555555555
911.1111111111111,91.40833333333333
922.2222222222222,92.325
897.2222222222222,93.23472222222222
844.4444444444445,94.10555555555555
850.0,94.95277777777778
866.6666666666666,95.81111111111112
844.4444444444445,96.66666666666667
902.7777777777778,97.54027777777777
908.3333333333334,98.44583333333334
891.6666666666666,99.34583333333333
880.5555555555555,100.23194444444445
883.3333333333334,101.1138888888889
855.5555555555555,101.98333333333333
838.8888888888889,102.83055555555555
908.3333333333334,103.70416666666667
913.8888888888889,104.61527777777778
858.3333333333334,105.50138888888888
833.3333333333334,106.34722222222223
830.5555555555555,107.17916666666666
838.8888888888889,108.01388888888889
836.1111111111111,108.85138888888889
916.6666666666666,109.72777777777777
888.8888888888889,110.63055555555556
863.8888888888889,111.50694444444444
886.1111111111111,112.38194444444444
869.4444444444445,113.25972222222222
866.6666666666666,114.12777777777778
858.3333333333334,114.99027777777778
900.0,115.86944444444444
913.8888888888889,116.77638888888889
886.1111111111111,117.6763888888889
886.1111111111111,118.5625
836.1111111111111,119.42361111111111
833.3333333333334,120.25833333333334
877.7777777777778,121.1138888888889
913.8888888888889,122.00972222222222
897.2222222222222,122.91527777777777
847.2222222222222,123.7875
877.7777777777778,124.65
