window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.7972222222222223,300.7972222222222,304,675.932,81.0,94.186,181,59.736,90.01,64.86,122.73,453.873807,2327.562943,2117.275009,5789.728564,52.366,47.634,1.0993,66.71,93.123,0.7164,1.3959,3.7932,2.269248672726454
60.797222222222224,360.7972222222222,299,675.994,84.585,96.393,173,58.054,90.15,64.86,137.58,537.340421,2633.968558,2394.272318,6682.994888,52.383,47.617,1.1001,68.275,98.223,0.6951,1.4386,3.8265,2.0377688452792677
120.79722222222222,420.7972222222222,282,729.334,196.853,108.703,162,57.651,86.46,36.49,137.58,6024.931982,5550.042149,2011.228294,17352.056805,73.401,26.599,2.7595,76.996,267.532,0.2878,3.4746,4.3138,1.245371951848979
180.79722222222222,480.7972222222222,243,832.773,322.502,128.245,136,56.198,79.83,30.08,137.58,11494.017152,6140.471601,2174.979165,25674.740193,73.844,26.156,2.8232,90.849,446.946,0.2033,4.9197,4.6086,0.8007652080388671
240.79722222222222,540.7972222222222,221,872.876,392.235,162.623,132,60.0,79.61,30.08,138.46,15252.84366,8369.986599,2009.191075,31439.886836,80.642,19.358,4.1658,115.199,542.61,0.2123,4.7102,4.7959,0.6812096295388913
300.7972222222222,600.7972222222222,187,1008.616,450.426,200.134,118,63.441,71.61,30.08,138.46,34043.886007,14047.535223,1663.011905,62239.204007,89.415,10.585,8.447,141.89,620.995,0.2285,4.3766,4.945,0.6043877926371592
360.7972222222222,660.7972222222222,156,1175.623,425.469,217.128,98,63.226,60.31,30.08,138.46,36958.441003,18527.278336,3674.796175,75012.084574,83.448,16.552,5.0417,154.018,581.659,0.2648,3.7766,4.9522,0.5946584707971926
420.7972222222222,720.7972222222222,132,1214.331,421.804,218.269,81,61.832,58.32,30.08,138.46,28848.67955,15748.465435,3051.843427,59172.195864,83.767,16.233,5.1603,154.932,576.05,0.269,3.7181,4.9506,0.5080474934276046
480.7972222222222,780.7972222222222,120,1170.556,407.973,222.003,75,63.025,60.41,30.17,138.46,21078.146543,14716.537131,2406.200445,46772.247517,85.947,14.053,6.1161,157.592,555.022,0.2839,3.5219,4.9418,0.447736828469984
540.7972222222222,840.7972222222222,107,1285.021,202.247,204.007,66,62.264,47.6,30.17,59.18,8350.505055,10149.889332,2732.89542,25990.321854,78.786,21.214,3.714,144.85,246.629,0.5873,1.7027,4.553,0.920057214669632
