window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.5819444444444445,300.58194444444445,422,711.908,38.002,19.902,5,1.188,84.5,65.65,98.63,330.219482,159.73434,69.737854,738.359939,69.609,30.391,2.2905,14.089,51.864,0.2716,3.6813,2.8637,1.4218586556883817
60.581944444444446,360.58194444444445,417,717.959,37.159,19.209,2,0.481,83.78,65.65,92.31,434.118632,243.364825,67.127937,993.380326,78.38,21.62,3.6254,13.599,50.761,0.2679,3.7326,2.839,1.4318438394169024
120.58194444444445,420.58194444444445,422,710.769,44.318,20.278,4,0.95,84.73,65.65,99.54,486.709218,235.702304,69.433687,1051.136493,77.245,22.755,3.3946,14.356,61.009,0.2353,4.2498,2.9424,1.146888446144138
180.58194444444445,480.58194444444445,420,714.253,45.583,19.995,3,0.716,84.34,65.65,99.54,284.98968,86.663989,69.226533,542.206615,55.593,44.407,1.2519,14.155,62.891,0.2251,4.4429,2.9495,1.1462857581374666
240.58194444444445,540.5819444444444,419,716.07,41.899,19.754,4,0.957,84.08,72.97,99.54,284.16469,109.05726,77.493202,592.955079,58.46,41.54,1.4073,13.985,57.58,0.2429,4.1173,2.9059,1.1547784689090033
300.58194444444445,600.5819444444444,415,721.78,45.435,19.882,5,1.208,83.47,72.48,99.54,289.575468,67.994464,84.254196,553.723918,44.66,55.34,0.807,14.076,62.694,0.2245,4.4541,2.9457,1.1950041343431754
360.58194444444445,660.5819444444444,416,721.955,45.32,19.48,5,1.205,83.44,72.48,99.54,254.445791,87.67291,86.826471,532.099821,50.243,49.757,1.0097,13.791,62.591,0.2203,4.5385,2.9361,1.1513025734041396
420.58194444444445,720.5819444444444,411,730.015,37.039,18.821,4,0.976,82.4,72.48,95.15,245.278566,88.74351,72.519149,510.043511,55.03,44.97,1.2237,13.324,50.658,0.263,3.8019,2.8293,1.4497430458129446
480.58194444444445,780.5819444444444,408,734.865,38.224,18.914,5,1.229,81.87,70.59,95.15,234.807688,64.751621,66.046802,434.800641,49.505,50.495,0.9804,13.391,52.372,0.2557,3.9111,2.8459,1.3862943611198906
540.5819444444444,840.5819444444444,407,738.159,37.323,19.172,4,0.985,81.5,70.59,95.15,176.900543,81.15808,71.829894,387.67614,53.049,46.951,1.1299,13.573,51.008,0.2661,3.7579,2.8403,1.445672531698152
600.5819444444444,900.5819444444444,408,735.349,36.942,19.124,3,0.737,81.8,70.59,95.15,211.637447,101.832856,66.211655,483.574592,60.599,39.401,1.538,13.539,50.459,0.2683,3.7269,2.8345,1.3774490946049243
660.5819444444444,960.5819444444444,407,736.63,35.823,18.791,3,0.739,81.65,70.59,95.15,205.288311,98.871317,70.197038,492.819269,58.48,41.52,1.4085,13.303,48.884,0.2721,3.6745,2.8131,1.3912638766554986
720.5819444444444,1020.5819444444444,400,749.146,31.303,18.634,3,0.752,80.23,70.59,90.38,192.819689,100.379149,72.734286,482.983873,57.985,42.015,1.3801,13.192,42.258,0.3122,3.2032,2.7462,1.4006058755131465
780.5819444444444,1080.5819444444444,404,743.936,30.543,18.327,2,0.496,80.79,71.76,90.38,271.651798,94.0888,66.563547,574.311081,58.567,41.433,1.4135,12.975,41.2,0.3149,3.1753,2.728,1.3929059554522034
840.5819444444444,1140.5819444444444,403,743.114,32.923,18.355,4,0.995,80.9,70.13,90.38,292.756616,68.028976,70.182326,564.801588,49.221,50.779,0.9693,12.995,44.71,0.2907,3.4406,2.7642,1.41049093076983
900.5819444444444,1200.5819444444444,401,749.231,36.444,18.6,6,1.5,80.27,69.45,90.38,280.000135,130.26692,73.899314,628.108821,63.804,36.196,1.7628,13.168,49.829,0.2643,3.784,2.817,1.4690419663041272
960.5819444444444,1260.5819444444444,397,755.675,35.885,19.316,6,1.515,79.58,69.45,88.16,319.222656,132.606635,87.13787,680.26231,60.346,39.654,1.5218,13.676,48.872,0.2798,3.5737,2.825,1.4695292600310481
1020.5819444444444,1320.5819444444444,399,751.615,34.216,18.886,5,1.256,79.99,69.45,88.16,245.192119,134.278716,91.79814,593.170636,59.395,40.605,1.4628,13.371,46.505,0.2875,3.4781,2.7937,1.427987263418561
1080.5819444444444,1380.5819444444444,403,744.072,42.674,19.231,5,1.244,80.91,69.45,95.15,256.072924,121.369996,86.865965,570.701858,58.285,41.715,1.3972,13.615,58.794,0.2316,4.3184,2.9034,1.1396275012355315
1140.5819444444444,1440.5819444444444,405,742.277,40.369,18.885,3,0.743,81.07,69.45,95.15,291.229397,78.739436,77.097737,559.568539,50.527,49.473,1.0213,13.371,55.502,0.2409,4.1511,2.8705,1.4089090508846753
1200.5819444444444,1500.5819444444444,409,732.464,34.839,18.694,1,0.245,82.1,71.29,95.15,266.133316,76.210377,63.941077,529.978612,54.377,45.623,1.1919,13.234,47.459,0.2789,3.5861,2.798,1.4052418325598044
1260.5819444444444,1560.5819444444444,410,731.762,35.88,18.86,2,0.489,82.19,68.35,95.15,234.156117,73.004162,58.693215,463.517734,55.433,44.567,1.2438,13.352,48.954,0.2727,3.6665,2.8153,1.4225302095739354
1320.5819444444444,1620.5819444444444,412,729.585,38.662,18.684,2,0.487,82.47,68.35,95.15,308.788283,101.831976,65.534279,582.734592,60.844,39.156,1.5539,13.228,53.052,0.2493,4.0107,2.8462,1.4176352257597016
1380.5819444444444,1680.5819444444444,410,730.42,35.657,18.312,3,0.733,82.33,68.35,91.91,221.020251,104.146591,60.81552,485.488245,63.134,36.866,1.7125,12.964,48.732,0.266,3.759,2.8006,1.3829426701679788
1440.5819444444444,1740.5819444444444,410,730.942,38.426,18.898,4,0.978,82.3,68.35,91.91,267.134744,148.493706,68.288137,597.699283,68.499,31.501,2.1745,13.379,52.669,0.254,3.9366,2.848,1.4130014594987188
1500.5819444444444,1800.5819444444444,413,726.439,38.212,18.489,4,0.971,82.81,68.35,91.91,301.310386,142.46366,71.509147,634.104914,66.58,33.42,1.9922,13.09,52.431,0.2497,4.0055,2.8365,1.3984252083731978
