window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.9430555555555555,300.94305555555553,316,950.246,67.048,71.492,156,49.524,63.45,50.12,74.48,502.791384,1228.096101,1718.569973,3903.768968,41.677,58.323,0.7146,50.633,80.17,0.6316,1.5834,3.6084,2.2710588393472717
60.94305555555555,360.94305555555553,316,949.27,65.536,73.18,158,50.159,63.5,50.12,74.48,397.1392,1380.858382,1855.642615,4005.594649,42.665,57.335,0.7441,51.828,76.836,0.6745,1.4825,3.6001,2.2129729343043585
120.94305555555556,420.9430555555556,317,947.932,67.932,75.568,169,53.481,63.61,50.12,74.48,398.359239,1500.47665,2142.322326,4379.390269,41.19,58.81,0.7004,53.52,79.782,0.6708,1.4907,3.6304,2.15598161880217
180.94305555555556,480.9430555555556,316,943.855,71.875,74.683,155,49.206,63.93,50.12,74.48,328.578856,1520.447469,1976.918047,4084.477986,43.474,56.526,0.7691,52.892,86.802,0.6093,1.6411,3.6619,1.9293808471041027
240.94305555555556,540.9430555555556,316,945.403,68.416,76.439,167,53.016,63.79,51.8,74.48,298.574563,1459.009337,2196.668649,4319.272444,39.911,60.089,0.6642,54.137,80.193,0.6751,1.4813,3.6376,2.043814364036685
300.94305555555553,600.9430555555555,319,937.948,65.715,74.839,160,50.314,64.27,51.8,74.48,250.561746,1247.264524,2037.129265,3825.985331,37.975,62.025,0.6123,53.002,76.339,0.6943,1.4403,3.607,1.9582559848776127
360.94305555555553,660.9430555555555,322,929.408,66.928,74.997,168,52.336,64.88,51.8,74.48,296.033749,1129.938801,2136.328331,3852.854127,34.594,65.406,0.5289,53.113,78.343,0.678,1.475,3.6192,1.7932598446032897
420.94305555555553,720.9430555555555,324,922.548,65.495,73.013,164,50.774,65.35,51.8,75.26,327.512094,814.683416,1963.647322,3407.053081,29.323,70.677,0.4149,51.708,76.846,0.6729,1.4862,3.5992,1.8189233981688775
480.94305555555553,780.9430555555555,325,920.88,62.347,71.004,168,51.852,65.45,53.2,75.26,336.18456,754.523139,1897.342736,3270.810102,28.453,71.547,0.3977,50.285,72.427,0.6943,1.4403,3.5613,1.8827312474337816
540.9430555555556,840.9430555555556,327,914.823,61.176,70.599,170,52.147,65.87,53.2,75.26,430.633286,714.110233,1982.72829,3419.3806,26.48,73.52,0.3602,49.998,70.606,0.7081,1.4122,3.5478,1.90016876773524
600.9430555555556,900.9430555555556,324,918.587,65.38,73.036,174,53.87,65.64,53.2,75.26,473.959378,770.41333,1915.463125,3484.236316,28.684,71.316,0.4022,51.724,76.639,0.6749,1.4817,3.5981,2.0168428853600915
660.9430555555556,960.9430555555556,321,922.819,68.249,74.587,165,51.562,65.36,51.8,75.26,423.952671,1192.482481,1982.023277,3997.038991,37.564,62.436,0.6016,52.822,80.781,0.6539,1.5293,3.6301,2.089010992695987
720.9430555555556,1020.9430555555556,321,920.093,67.258,72.396,155,48.438,65.55,51.8,74.74,407.120876,1294.075077,2170.895049,4313.866738,37.347,62.653,0.5961,51.272,80.115,0.64,1.5626,3.6136,2.0991327545700176
780.9430555555556,1080.9430555555555,322,916.382,66.646,70.121,144,44.86,65.81,51.8,75.0,421.293214,1309.233871,1920.998279,4197.022747,40.531,59.469,0.6815,49.66,80.107,0.6199,1.6131,3.5997,2.018895041811802
840.9430555555556,1140.9430555555555,320,922.188,71.794,71.04,136,42.633,65.43,48.43,75.0,538.810331,1997.895493,1718.315058,4847.715155,53.762,46.238,1.1627,50.309,88.191,0.5705,1.753,3.6471,1.7927393811144037
900.9430555555556,1200.9430555555555,325,911.803,70.858,68.799,129,39.815,66.17,48.43,76.87,492.744628,1688.354577,1529.823413,4142.000152,52.463,47.537,1.1036,48.723,87.566,0.5564,1.7972,3.6301,1.6891446550448428
960.9430555555556,1260.9430555555555,326,908.666,71.118,65.669,130,40.0,66.41,48.43,78.55,484.175402,1818.713128,1416.627757,4138.987046,56.214,43.786,1.2838,46.507,89.178,0.5215,1.9175,3.6178,1.681652377443776
1020.9430555555556,1320.9430555555555,332,894.888,82.866,62.693,119,35.952,67.6,48.43,83.08,520.918455,2385.452672,1462.602929,4885.708137,61.991,38.009,1.631,44.398,108.455,0.4094,2.4428,3.6826,1.6122118393168257
1080.9430555555555,1380.9430555555555,332,896.143,84.514,64.138,125,37.764,67.53,48.43,83.08,954.793688,2042.304041,1371.236007,5299.281139,59.83,40.17,1.4894,45.421,110.554,0.4108,2.434,3.7008,1.5828242639160104
1140.9430555555555,1440.9430555555555,337,885.246,84.153,61.401,124,36.905,68.36,48.54,83.08,1159.13198,1924.323773,1274.087991,5286.162783,60.165,39.835,1.5104,43.481,110.784,0.3925,2.5479,3.6828,1.5239446180552532
1200.9430555555555,1500.9430555555555,331,895.208,91.623,64.254,130,39.394,67.7,48.54,83.08,1686.490635,1904.486471,1532.549797,6363.152376,55.411,44.589,1.2427,45.503,121.322,0.3751,2.6663,3.742,1.522835688795007
1260.9430555555555,1560.9430555555555,330,902.239,98.418,66.139,127,38.602,67.26,48.54,83.08,1691.131314,2274.139985,1416.621522,6701.046879,61.617,38.383,1.6053,46.837,131.066,0.3574,2.7983,3.7881,1.3592889854506294
1320.9430555555555,1620.9430555555555,323,914.809,92.317,69.04,129,40.062,66.22,48.54,79.12,2003.626153,2344.537891,1658.611069,7371.844262,58.567,41.433,1.4136,48.894,121.054,0.4039,2.4759,3.7722,1.5601882787671264
1380.9430555555555,1680.9430555555555,320,922.326,110.88,73.798,135,42.32,65.96,48.21,85.71,2997.804201,2834.824295,1615.83772,9633.594104,63.694,36.306,1.7544,52.261,147.842,0.3535,2.8289,3.888,1.4811483712211784
1440.9430555555555,1740.9430555555555,316,931.505,114.948,73.607,137,43.492,65.37,48.21,85.71,3046.490253,2861.919712,1634.865262,9372.964226,63.644,36.356,1.7506,52.13,153.975,0.3386,2.9537,3.9045,1.3562070687365655
1500.9430555555555,1800.9430555555555,319,926.149,119.201,70.678,124,38.994,65.83,48.21,85.71,3723.133986,2053.038347,1281.737103,8847.416478,61.565,38.435,1.6018,50.055,160.973,0.311,3.2159,3.9062,1.1749086713820247
