window_start_s,window_end_s,n_beats,mean_rr,sdnn,rmssd,nn50,pnn50,mean_hr,min_hr,max_hr,vlf_power,lf_power,hf_power,total_power,lf_nu,hf_nu,lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,csi,cvi,sample_entropy
0.6069444444444444,300.6069444444444,333,826.635,23.879,22.054,12,3.614,72.64,65.85,77.7,89.628895,170.587526,75.59505,433.198741,69.293,30.707,2.2566,15.618,29.942,0.5216,1.9171,2.6699,2.0572184048951256
60.606944444444444,360.6069444444444,323,831.502,74.267,61.728,16,4.969,72.49,37.18,79.12,109.487505,203.859065,117.042779,536.669178,63.527,36.473,1.7417,43.716,95.5,0.4578,2.1846,3.6206,0.7795830689217265
120.60694444444445,420.6069444444445,338,809.04,87.732,60.261,14,4.154,74.79,37.18,90.38,2555.120268,4582.77488,476.379317,9831.09685,90.584,9.416,9.62,42.673,116.502,0.3663,2.7301,3.6965,0.667558002153366
180.60694444444445,480.6069444444445,348,782.296,96.818,59.295,13,3.746,77.57,37.18,91.14,2532.784501,3914.402171,434.535058,8793.038496,90.008,9.992,9.0083,41.987,130.325,0.3222,3.104,3.7381,0.6023544053082452
240.60694444444445,540.6069444444445,355,759.178,96.428,60.525,21,5.932,79.93,37.18,96.43,2804.833059,4253.678521,554.097764,9781.083265,88.475,11.525,7.6768,42.858,129.46,0.331,3.0207,3.7442,0.5633915385552027
300.6069444444444,600.6069444444445,364,746.955,88.5,58.687,15,4.132,81.05,37.18,96.43,3216.546742,5275.696423,613.920443,11852.008321,89.576,10.424,8.5935,41.555,118.058,0.352,2.841,3.6907,0.5183224946292021
360.6069444444444,660.6069444444445,376,733.067,37.006,22.567,10,2.667,82.06,70.59,96.43,132.558248,73.170277,109.609727,375.196201,40.032,59.968,0.6676,15.979,49.836,0.3206,3.1189,2.9011,1.3451926854343388
420.6069444444444,720.6069444444445,362,756.676,57.291,23.414,10,2.77,79.73,66.67,96.43,144.371042,85.358347,105.543117,401.734337,44.713,55.287,0.8088,16.575,79.308,0.209,4.7848,3.1188,0.801785802397331
480.6069444444444,780.6069444444445,340,770.801,52.342,24.082,10,2.95,78.19,66.67,96.43,210.728518,89.905334,71.823629,432.564211,55.59,44.41,1.2518,17.053,72.032,0.2367,4.224,3.0893,1.0415297732760742
540.6069444444445,840.6069444444445,337,790.661,42.756,18.93,2,0.595,76.1,66.67,84.38,202.463105,99.490602,62.804091,425.383131,61.302,38.698,1.5841,13.405,58.961,0.2273,4.3986,2.8978,1.0786674711685953
600.6069444444445,900.6069444444445,328,797.112,42.171,22.265,9,2.752,75.48,66.67,84.38,235.173291,170.501554,96.246205,582.333757,63.919,36.081,1.7715,15.768,57.516,0.2741,3.6477,2.9576,1.13370360847938
660.6069444444445,960.6069444444445,322,803.891,40.715,25.26,14,4.361,74.83,62.79,84.38,223.163439,313.445035,151.202448,801.626862,67.459,32.541,2.073,17.889,54.73,0.3269,3.0594,2.9908,1.5228234395973295
720.6069444444445,1020.6069444444445,322,792.02,32.107,25.618,15,4.673,75.88,62.79,84.38,151.423238,284.235822,163.31766,692.033927,63.509,36.491,1.7404,18.142,41.624,0.4359,2.2943,2.878,1.55814461804655
780.6069444444445,1080.6069444444445,335,799.801,25.982,25.675,15,4.491,75.1,62.79,80.9,116.366615,267.040175,149.088399,628.967873,64.173,35.827,1.7912,18.182,31.93,0.5694,1.7561,2.7638,2.1105782304656273
840.6069444444445,1140.6069444444445,334,802.678,27.157,26.175,16,4.805,74.83,62.79,80.9,86.914641,209.542947,132.854472,499.331113,61.199,38.801,1.5772,18.536,33.636,0.5511,1.8146,2.7948,2.001809543795245
900.6069444444445,1200.6069444444445,338,806.131,26.546,24.1,9,2.671,74.51,62.79,80.3,91.232549,131.672202,125.044791,409.861901,51.291,48.709,1.053,17.067,33.438,0.5104,1.9592,2.7564,1.9891781293038289
960.6069444444445,1260.6069444444445,342,811.558,25.429,21.344,5,1.466,74.0,68.79,79.41,104.033014,77.710124,97.85711,333.844124,44.262,55.738,0.7941,15.114,32.632,0.4632,2.1591,2.693,2.0098904787187206
1020.6069444444445,1320.6069444444445,349,820.622,24.733,21.405,4,1.149,73.18,68.14,79.41,122.475284,64.681919,104.856283,346.730019,38.152,61.848,0.6169,15.157,31.523,0.4808,2.0798,2.6792,1.9810014688665833
1080.6069444444445,1380.6069444444445,339,828.884,27.873,21.801,5,1.479,72.47,64.29,79.41,124.683644,68.369016,110.925385,351.777689,38.132,61.868,0.6164,15.437,36.27,0.4256,2.3495,2.7481,1.5421193820666435
1140.6069444444445,1440.6069444444445,322,837.302,31.491,21.798,4,1.246,71.76,63.53,79.41,156.296648,112.154253,120.283227,450.562676,48.251,51.749,0.9324,15.437,41.773,0.3696,2.706,2.8095,1.5024657928819325
1200.6069444444445,1500.6069444444445,322,846.489,26.874,21.621,4,1.246,70.95,63.53,79.41,125.915246,104.463406,114.474303,399.740573,47.714,52.286,0.9125,15.311,34.784,0.4402,2.2718,2.7264,1.9262373834566084
1260.6069444444445,1560.6069444444445,317,852.234,23.195,20.955,3,0.949,70.46,63.53,78.26,90.257021,103.359398,111.41443,344.275316,48.125,51.875,0.9277,14.841,29.254,0.5073,1.9711,2.6376,1.803188165051678
1320.6069444444445,1620.6069444444445,309,853.515,23.297,20.53,3,0.974,70.35,63.53,78.26,81.46294,116.357211,104.758927,344.623195,52.623,47.377,1.1107,14.54,29.565,0.4918,2.0334,2.6333,1.8994537082321015
1380.6069444444445,1680.6069444444445,331,813.57,73.962,19.307,3,0.909,74.43,63.53,94.32,229.00688,84.70863,82.095614,460.574088,50.783,49.217,1.0318,13.665,103.702,0.1318,7.5889,3.1514,0.6706195043011379
1440.6069444444445,1740.6069444444445,358,781.463,78.349,17.873,1,0.28,77.58,66.67,94.32,223.200765,67.338493,66.02911,416.149684,50.491,49.509,1.0198,12.651,110.077,0.1149,8.701,3.1438,0.6121372865081096
1500.6069444444445,1800.6069444444445,362,753.714,72.591,18.074,1,0.277,80.32,67.71,94.32,234.423717,57.549505,58.940605,411.487531,49.403,50.597,0.9764,12.794,101.859,0.1256,7.9614,3.115,0.5776461723915653
