rr_ms,time_s
636.1111111111111,1.5152777777777777
561.1111111111111,2.113888888888889
744.4444444444445,3.1555555555555554
591.6666666666666,3.823611111111111
655.5555555555555,4.447222222222222
633.3333333333334,5.522222222222222
369.44444444444446,7.570833333333334
541.6666666666666,8.418055555555556
569.4444444444445,8.973611111111111
675.0,11.429166666666667
619.4444444444445,13.806944444444444
519.4444444444445,14.834722222222222
597.2222222222222,15.393055555555556
655.5555555555555,16.42222222222222
650.0,17.54722222222222
769.4444444444445,18.256944444444443
647.2222222222222,18.96527777777778
755.5555555555555,22.272222222222222
661.1111111111111,24.98611111111111
666.6666666666666,26.533333333333335
775.0,27.254166666666666
602.7777777777778,27.943055555555556
697.2222222222222,30.431944444444444
725.0,31.143055555555556
569.4444444444445,32.65416666666667
719.4444444444445,33.74305555555556
691.6666666666666,34.44861111111111
636.1111111111111,35.1125
655.5555555555555,35.75833333333333
575.0,36.37361111111111
658.3333333333334,37.94027777777778
661.1111111111111,38.6
763.8888888888889,39.3125
547.2222222222222,40.798611111111114
880.5555555555555,41.90138888888889
833.3333333333334,43.833333333333336
813.8888888888889,45.701388888888886
752.7777777777778,49.40694444444444
852.7777777777778,50.209722222222226
575.0,51.49305555555556
569.4444444444445,52.81527777777778
441.6666666666667,56.59583333333333
355.55555555555554,56.99444444444445
352.77777777777777,57.34861111111111
375.0,58.2375
347.22222222222223,58.59861111111111
336.1111111111111,58.94027777777778
358.3333333333333,59.2875
350.0,62.36388888888889
422.22222222222223,67.08333333333333
377.77777777777777,67.48333333333333
355.55555555555554,67.85
441.6666666666667,68.90138888888889
830.5555555555555,69.86527777777778
908.3333333333334,71.77083333333333
833.3333333333334,72.64166666666667
677.7777777777778,75.26388888888889
836.1111111111111,76.02083333333333
650.0,78.70833333333333
625.0,79.85972222222222
738.8888888888889,82.36666666666666
769.4444444444445,83.12083333333334
863.8888888888889,84.54305555555555
666.6666666666666,86.46944444444445
755.5555555555555,88.09444444444445
650.0,89.2388888888889
758.3333333333334,89.94305555555556
711.1111111111111,91.26944444444445
822.2222222222222,95.65277777777777
730.5555555555555,96.81805555555556
719.4444444444445,99.0625
602.7777777777778,100.52083333333333
722.2222222222222,101.18333333333334
644.4444444444445,103.27777777777777
683.3333333333334,103.94166666666666
630.5555555555555,104.59861111111111
669.4444444444445,106.98472222222222
652.7777777777778,107.64583333333333
552.7777777777778,109.36527777777778
511.1111111111111,109.89722222222223
600.0,111.53333333333333
361.1111111111111,112.01388888888889
875.0,116.58472222222223
858.3333333333334,117.45138888888889
616.6666666666666,118.18888888888888
708.3333333333334,118.85138888888889
427.77777777777777,120.77222222222223
363.8888888888889,121.16805555555555
433.3333333333333,121.56666666666666
405.55555555555554,121.98611111111111
463.8888888888889,123.72638888888889
369.44444444444446,124.14305555555555
352.77777777777777,124.50416666666666
413.8888888888889,124.8875
377.77777777777777,125.6138888888889
758.3333333333334,129.43472222222223
1038.888888888889,133.93055555555554
933.3333333333334,134.91666666666666
897.2222222222222,135.83194444444445
997.2222222222222,136.77916666666667
691.6666666666666,138.37083333333334
819.4444444444445,140.54861111111111
691.6666666666666,142.1652777777778
625.0,143.17361111111111
700.0,143.8361111111111
755.5555555555555,144.5638888888889
655.5555555555555,147.36666666666667
550.0,150.64166666666668
761.1111111111111,151.69166666666666
494.44444444444446,152.31944444444446
602.7777777777778,152.86805555555554
691.6666666666666,154.29861111111111
702.7777777777778,155.84583333333333
716.6666666666666,159.4388888888889
752.7777777777778,160.17361111111111
800.0,160.95
719.4444444444445,161.7097222222222
652.7777777777778,162.39583333333334
658.3333333333334,163.05138888888888
655.5555555555555,163.70833333333334
741.6666666666666,165.2736111111111
733.3333333333334,166.01111111111112
575.0,166.6652777777778
547.2222222222222,168.64027777777778
677.7777777777778,169.6888888888889
